Date,home_team,away_team,total_runs,home_runs,away_runs,home_off_roll5,home_def_roll5,home_off_roll10,home_def_roll10,home_off_roll20,home_def_roll20,away_off_roll5,away_def_roll5,away_off_roll10,away_def_roll10,away_off_roll20,away_def_roll20,pred_home_runs,lambda_home,lambda_away,p_over_poisson,actual_total,actual_over,prob_bucket,p_over_negbin,prob_bucket_nb,lambda_home_cal,lambda_away_cal,p_over_cal
2025-08-25,ATH,DET,11.0,8.0,3.0,5.4,4.4,5.2,4.2,5.5,3.8,7.2,3.8,5.9,4.1,5.2,4.45,4.48593692921254,4.48593692921254,4.377330688336311,0.5315,11.0,1,"(0.5, 0.55]",0.496,"(0.45, 0.5]",4.485936929212533,4.377330688336304,0.4951
2025-08-25,SEA,SDP,15.0,9.0,6.0,5.4,7.0,4.8,6.3,5.0,4.65,5.0,3.0,3.9,3.4,4.4,3.45,4.258187025247977,4.258187025247977,5.269103700542829,0.601,15.0,1,"(0.6, 0.65]",0.5598,"(0.55, 0.6]",4.258187025247971,5.269103700542821,0.5691
2025-08-25,BAL,BOS,7.0,3.0,4.0,5.2,6.2,5.4,3.8,4.25,4.55,4.8,3.4,5.1,3.3,6.0,3.6,4.147346224942524,4.147346224942524,4.285883964731007,0.4533,7.0,0,"(0.45, 0.5]",0.4486,"(0.0, 0.45]",4.147346224942518,4.285883964731,0.4459
2025-08-25,NYM,PHI,16.0,13.0,3.0,6.2,5.4,6.1,4.7,5.55,5.5,6.0,3.4,6.1,4.0,5.15,3.4,4.46778021937406,4.46778021937406,4.5890290200308375,0.5524,16.0,1,"(0.55, 0.6]",0.5195,"(0.5, 0.55]",4.467780219374053,4.58902902003083,0.5113
2025-08-25,CLE,TBR,9.0,0.0,9.0,2.2,5.2,2.9,6.0,4.0,4.55,5.0,7.0,4.9,5.4,3.95,4.85,4.617979252014885,4.617979252014885,5.068239317132397,0.6305,9.0,1,"(0.6, 0.65]",0.5794,"(0.55, 0.6]",4.6179792520148775,5.068239317132389,0.5798
2025-08-25,CHW,KCR,7.0,7.0,0.0,6.4,4.8,5.0,4.9,4.65,5.0,5.2,5.8,5.0,3.9,5.15,4.45,4.3333114944344135,4.3333114944344135,4.678599981740549,0.5406,7.0,0,"(0.5, 0.55]",0.514,"(0.5, 0.55]",4.333311494434406,4.6785999817405415,0.512
2025-08-25,STL,PIT,13.0,7.0,6.0,4.8,6.2,5.2,6.4,4.45,5.45,4.6,1.8,4.0,3.2,3.85,4.6,4.147881896032294,4.147881896032294,5.256475879264429,0.5996,13.0,1,"(0.55, 0.6]",0.5504,"(0.55, 0.6]",4.147881896032287,5.256475879264421,0.5515
2025-08-25,TEX,LAA,4.0,0.0,4.0,5.8,2.4,5.1,4.5,3.65,4.4,2.4,5.2,3.1,5.6,3.7,5.3,4.62323122904534,4.62323122904534,4.360257476606359,0.5408,4.0,0,"(0.5, 0.55]",0.5052,"(0.5, 0.55]",4.623231229045333,4.3602574766063515,0.5146
2025-08-25,NYY,WSN,15.0,10.0,5.0,4.8,4.8,5.8,4.4,5.1,4.6,5.0,4.0,4.2,4.7,4.15,5.65,4.583631570522631,4.583631570522631,4.361155242316435,0.5332,15.0,1,"(0.5, 0.55]",0.5062,"(0.5, 0.55]",4.583631570522624,4.3611552423164275,0.4951
2025-08-25,TOR,MIN,14.0,10.0,4.0,3.6,3.4,4.5,3.9,5.9,4.15,3.6,7.2,3.6,6.2,4.0,5.85,5.086399572646237,5.086399572646237,4.14175858242126,0.5704,14.0,1,"(0.55, 0.6]",0.5385,"(0.5, 0.55]",5.086399572646229,4.141758582421254,0.526
2025-08-26,CHW,KCR,9.0,4.0,5.0,5.8,2.6,5.7,4.8,4.7,4.85,4.6,6.0,4.7,4.5,4.7,4.65,4.4836200635645636,4.4836200635645636,4.588084345359146,0.5509,9.0,1,"(0.55, 0.6]",0.5206,"(0.5, 0.55]",4.4836200635645564,4.588084345359139,0.5196
2025-08-26,STL,PIT,11.0,3.0,8.0,4.8,6.6,5.4,6.4,4.4,5.5,5.2,1.8,4.1,2.7,3.7,4.7,4.030738899682854,4.030738899682854,5.239208561695916,0.5707,11.0,1,"(0.55, 0.6]",0.5361,"(0.5, 0.55]",4.030738899682848,5.239208561695908,0.5395
2025-08-26,MIA,ATL,13.0,2.0,11.0,3.8,3.6,3.7,4.7,4.15,5.25,3.0,5.2,5.2,5.4,5.45,5.35,4.637345240983693,4.637345240983693,4.619327795102316,0.5818,13.0,1,"(0.55, 0.6]",0.5417,"(0.5, 0.55]",4.637345240983686,4.619327795102309,0.539
2025-08-26,TEX,LAA,10.0,7.0,3.0,4.6,2.6,4.6,4.3,3.65,4.3,2.4,4.0,2.8,5.2,3.75,5.0,4.52352397638118,4.52352397638118,4.281474426858078,0.518,10.0,1,"(0.5, 0.55]",0.4901,"(0.45, 0.5]",4.523523976381173,4.281474426858072,0.4949
2025-08-26,BAL,BOS,5.0,0.0,5.0,4.6,6.4,5.7,4.1,4.0,4.3,5.0,2.8,4.1,3.5,5.8,3.5,4.163662937500577,4.163662937500577,4.392661691139464,0.4857,5.0,0,"(0.45, 0.5]",0.459,"(0.45, 0.5]",4.163662937500571,4.392661691139457,0.4649
2025-08-26,SFG,CHC,7.0,5.0,2.0,4.0,5.0,3.9,4.3,3.85,4.35,4.8,2.6,4.1,2.9,3.45,2.9,4.012869484627433,4.012869484627433,4.253391676209555,0.4442,7.0,0,"(0.0, 0.45]",0.4357,"(0.0, 0.45]",4.012869484627426,4.2533916762095485,0.4354
2025-08-26,TOR,MIN,12.0,5.0,7.0,5.2,3.2,5.4,3.9,5.95,3.95,3.8,8.0,3.9,6.3,3.95,5.95,5.121338372033115,5.121338372033115,4.137218435761779,0.5803,12.0,1,"(0.55, 0.6]",0.5341,"(0.5, 0.55]",5.121338372033107,4.137218435761773,0.5307
2025-08-26,LAD,CIN,9.0,6.0,3.0,5.2,2.8,5.4,3.4,5.2,3.5,2.8,4.8,4.1,4.0,3.9,3.8,4.4243663384502145,4.4243663384502145,3.9377155886070216,0.4544,9.0,1,"(0.45, 0.5]",0.4408,"(0.0, 0.45]",4.424366338450207,3.9377155886070154,0.4372
2025-08-26,SEA,SDP,13.0,6.0,7.0,5.8,5.8,5.4,6.5,5.25,4.7,4.6,4.6,4.3,4.0,4.5,3.85,4.430542397340583,4.430542397340583,5.383745426291112,0.6382,13.0,1,"(0.6, 0.65]",0.5891,"(0.55, 0.6]",4.4305423973405755,5.383745426291104,0.5839
2025-08-26,CLE,TBR,3.0,3.0,0.0,1.6,6.8,2.5,5.6,3.5,4.8,6.6,5.6,5.1,5.0,4.2,4.5,4.455793804132843,4.455793804132843,4.902849251607543,0.5857,3.0,0,"(0.55, 0.6]",0.5409,"(0.5, 0.55]",4.455793804132836,4.902849251607535,0.5527
2025-08-26,HOU,COL,7.0,1.0,6.0,6.0,5.4,3.5,7.1,4.6,5.6,2.8,6.0,4.2,5.9,3.65,7.25,4.825670712492957,4.825670712492957,5.599796503014891,0.7111,7.0,0,"(0.65, 1.0]",0.6458,"(0.6, 0.65]",4.82567071249295,5.599796503014882,0.6396
2025-08-26,NYY,WSN,6.0,5.0,1.0,4.2,5.2,5.9,4.8,5.25,4.6,5.0,5.2,4.4,5.5,4.25,5.45,4.808001461987791,4.808001461987791,4.54301767972912,0.5837,6.0,0,"(0.55, 0.6]",0.5506,"(0.55, 0.6]",4.808001461987784,4.543017679729113,0.542
2025-08-26,NYM,PHI,11.0,6.0,5.0,8.0,5.0,7.1,4.6,6.2,5.4,5.4,5.2,6.2,5.0,5.2,4.05,4.804400714403197,4.804400714403197,4.549876183784855,0.5946,11.0,1,"(0.55, 0.6]",0.5489,"(0.5, 0.55]",4.80440071440319,4.549876183784848,0.5504
2025-08-26,MIL,ARI,17.0,9.0,8.0,4.0,4.2,4.5,4.3,6.2,3.55,4.6,4.4,5.2,4.8,5.2,4.25,4.75231110625945,4.75231110625945,4.419843707195184,0.5739,17.0,1,"(0.55, 0.6]",0.5281,"(0.5, 0.55]",4.752311106259443,4.419843707195177,0.5302
2025-08-27,CHW,KCR,13.0,1.0,12.0,6.6,3.4,6.0,5.0,4.85,5.1,4.4,6.0,4.6,4.7,4.85,4.65,4.551773208110809,4.551773208110809,4.6930533650936725,0.5678,13.0,1,"(0.55, 0.6]",0.5443,"(0.5, 0.55]",4.551773208110802,4.693053365093665,0.5367
2025-08-27,STL,PIT,3.0,1.0,2.0,5.0,7.0,5.4,6.8,4.4,5.55,6.4,2.2,4.6,2.8,3.85,4.65,4.052768960448359,4.052768960448359,5.463675494618532,0.6169,3.0,0,"(0.6, 0.65]",0.561,"(0.55, 0.6]",4.052768960448353,5.463675494618523,0.5638
2025-08-27,NYM,PHI,6.0,6.0,0.0,8.6,4.2,6.8,4.0,5.9,5.35,4.2,6.0,6.1,5.4,4.8,4.2,4.8693729309750236,4.8693729309750236,4.256019504154759,0.5563,6.0,0,"(0.55, 0.6]",0.5152,"(0.5, 0.55]",4.869372930975016,4.256019504154753,0.528
2025-08-27,SFG,CHC,15.0,12.0,3.0,4.8,3.8,3.8,3.8,3.5,4.25,4.4,3.0,4.0,3.3,3.45,3.0,4.061467962510015,4.061467962510015,4.052729335883972,0.4347,15.0,1,"(0.0, 0.45]",0.4125,"(0.0, 0.45]",4.061467962510009,4.052729335883966,0.4176
2025-08-27,HOU,COL,4.0,4.0,0.0,5.8,5.2,3.5,6.3,4.3,5.7,2.4,5.6,4.4,5.7,3.9,6.55,4.733565820469463,4.733565820469463,5.2116284968588085,0.6598,4.0,0,"(0.65, 1.0]",0.6036,"(0.6, 0.65]",4.7335658204694555,5.2116284968588005,0.5967
2025-08-27,LAD,CIN,6.0,5.0,1.0,4.6,2.4,5.4,3.7,5.35,3.65,2.2,5.2,4.3,4.2,3.8,4.0,4.491618798363202,4.491618798363202,4.044681716094441,0.4774,6.0,0,"(0.45, 0.5]",0.4623,"(0.45, 0.5]",4.491618798363195,4.044681716094435,0.4578
2025-08-27,MIA,ATL,13.0,1.0,12.0,3.4,4.4,3.5,4.9,4.15,5.4,5.0,5.6,6.1,5.6,5.9,5.1,4.688174719742344,4.688174719742344,4.7562082133593115,0.5965,13.0,1,"(0.55, 0.6]",0.5605,"(0.55, 0.6]",4.688174719742337,4.756208213359304,0.5465
2025-08-27,BAL,BOS,5.0,2.0,3.0,4.2,6.0,5.3,4.3,4.0,4.5,4.8,2.2,4.5,3.1,5.4,3.45,4.073866997831886,4.073866997831886,4.4392768550624755,0.4812,5.0,0,"(0.45, 0.5]",0.4635,"(0.45, 0.5]",4.07386699783188,4.439276855062468,0.4577
2025-08-27,SEA,SDP,7.0,4.0,3.0,6.2,6.0,5.7,6.7,5.25,5.05,4.4,5.0,5.0,4.0,4.6,3.75,4.430542397340583,4.430542397340583,5.500881452024648,0.6589,7.0,0,"(0.65, 1.0]",0.6051,"(0.6, 0.65]",4.4305423973405755,5.500881452024639,0.6031
2025-08-27,TOR,MIN,17.0,9.0,8.0,4.8,4.0,5.7,4.5,6.05,3.85,4.6,7.4,4.2,6.7,4.25,5.55,5.248845920218665,5.248845920218665,4.413181214686148,0.6137,17.0,1,"(0.6, 0.65]",0.5754,"(0.55, 0.6]",5.248845920218657,4.413181214686141,0.5692
2025-08-27,ATH,DET,7.0,7.0,0.0,5.6,4.6,5.7,4.3,5.6,3.9,5.8,5.4,5.6,4.0,5.15,4.6,4.4740168805438785,4.4740168805438785,4.4149987269184905,0.5246,7.0,0,"(0.5, 0.55]",0.5061,"(0.5, 0.55]",4.474016880543871,4.414998726918483,0.4965
2025-08-27,NYY,WSN,13.0,11.0,2.0,4.6,4.2,6.3,4.5,5.15,4.45,3.4,5.6,4.3,5.4,3.95,4.9,4.768543807056434,4.768543807056434,4.384234581993136,0.5613,13.0,1,"(0.55, 0.6]",0.529,"(0.5, 0.55]",4.768543807056427,4.3842345819931285,0.5329
2025-08-27,TEX,LAA,23.0,20.0,3.0,5.2,2.0,5.1,3.2,3.85,4.25,2.6,5.2,2.5,5.4,3.75,5.05,4.598694137233623,4.598694137233623,3.8496411276593148,0.4735,23.0,1,"(0.45, 0.5]",0.4447,"(0.0, 0.45]",4.598694137233616,3.849641127659309,0.458
2025-08-27,MIL,ARI,5.0,2.0,3.0,5.0,5.6,4.4,4.3,5.95,3.8,6.0,5.6,5.4,5.3,5.5,4.35,4.84966427416638,4.84966427416638,4.449025446894552,0.575,5.0,0,"(0.55, 0.6]",0.5491,"(0.5, 0.55]",4.849664274166373,4.449025446894545,0.54
2025-08-28,CHW,NYY,14.0,4.0,10.0,5.4,4.0,5.9,5.6,4.65,5.3,6.8,4.4,7.0,4.4,5.1,3.9,4.453031906612601,4.453031906612601,5.000604100455135,0.6077,14.0,1,"(0.6, 0.65]",0.5583,"(0.55, 0.6]",4.453031906612594,5.000604100455127,0.5584
2025-08-28,MIL,ARI,10.0,4.0,6.0,4.4,5.4,3.9,4.6,5.9,3.9,5.4,5.0,4.9,5.3,5.6,4.2,4.842903970467731,4.842903970467731,4.589973889208596,0.6014,10.0,1,"(0.6, 0.65]",0.5616,"(0.55, 0.6]",4.842903970467724,4.589973889208589,0.5515
2025-08-28,SFG,CHC,7.0,4.0,3.0,6.4,2.8,4.9,3.9,3.9,4.15,4.8,4.6,3.9,4.2,3.55,3.35,4.313543551646248,4.313543551646248,4.101075971748884,0.4714,7.0,0,"(0.45, 0.5]",0.4537,"(0.45, 0.5]",4.313543551646241,4.101075971748878,0.451
2025-08-28,STL,PIT,5.0,4.0,1.0,3.8,6.6,4.7,5.8,4.3,5.55,5.0,2.4,4.7,2.6,3.9,4.3,3.997659977831541,3.997659977831541,4.965759399748256,0.5393,5.0,0,"(0.5, 0.55]",0.508,"(0.5, 0.55]",3.997659977831535,4.965759399748248,0.5068
2025-08-28,PHI,ATL,23.0,19.0,4.0,3.4,6.2,6.1,5.8,4.55,4.5,6.0,3.4,6.3,5.6,6.3,4.9,4.740785737560221,4.740785737560221,5.234190120420377,0.6624,23.0,1,"(0.65, 1.0]",0.6034,"(0.6, 0.65]",4.740785737560214,5.234190120420369,0.6083
2025-08-28,HOU,COL,7.0,4.0,3.0,5.2,4.8,3.5,6.2,4.05,5.65,1.4,4.6,3.4,5.4,3.7,6.25,4.624425578931143,4.624425578931143,5.1389048487689,0.6409,7.0,0,"(0.6, 0.65]",0.5854,"(0.55, 0.6]",4.6244255789311355,5.138904848768892,0.5881
2025-08-28,NYM,MIA,11.0,4.0,7.0,7.4,2.8,7.1,3.9,6.0,4.75,2.4,6.4,3.5,5.9,4.05,5.65,5.0178834522125,5.0178834522125,4.146303711397244,0.568,11.0,1,"(0.55, 0.6]",0.53,"(0.5, 0.55]",5.017883452212492,4.146303711397238,0.5168
2025-08-28,BAL,BOS,5.0,2.0,3.0,3.2,4.6,5.0,4.3,3.9,4.5,5.2,2.6,4.6,3.2,5.2,3.4,4.0847209338317665,4.0847209338317665,4.419843707195184,0.4783,5.0,0,"(0.45, 0.5]",0.4588,"(0.45, 0.5]",4.08472093383176,4.419843707195177,0.4607
2025-08-29,BOS,PIT,6.0,2.0,4.0,3.4,2.8,4.2,2.9,5.05,3.45,4.2,3.0,4.5,2.6,3.85,4.3,4.082189043642511,4.082189043642511,3.747833066470352,0.3869,6.0,0,"(0.0, 0.45]",0.3858,"(0.0, 0.45]",4.082189043642504,3.747833066470346,0.3831
2025-08-29,MIN,SDP,11.0,7.0,4.0,4.4,7.8,5.0,6.9,4.45,5.75,4.6,5.6,4.9,3.9,4.4,3.8,4.3091998831276515,4.3091998831276515,5.583700019400674,0.6464,11.0,1,"(0.6, 0.65]",0.5917,"(0.55, 0.6]",4.309199883127644,5.583700019400665,0.6006
2025-08-29,CHW,NYY,12.0,2.0,10.0,4.8,5.4,6.1,6.0,4.7,5.4,8.6,2.8,6.8,4.0,5.6,4.0,4.363077284326168,4.363077284326168,5.255039561914284,0.6238,12.0,1,"(0.6, 0.65]",0.5741,"(0.55, 0.6]",4.3630772843261605,5.255039561914276,0.5729
2025-08-29,WSN,TBR,5.0,1.0,4.0,2.8,7.0,4.3,6.5,3.95,5.4,6.0,3.6,5.1,4.7,4.2,4.4,4.438905533431623,4.438905533431623,5.348432736014784,0.6431,5.0,0,"(0.6, 0.65]",0.5968,"(0.55, 0.6]",4.438905533431616,5.348432736014776,0.5829
2025-08-29,COL,CHC,18.0,7.0,11.0,2.0,3.6,3.1,5.3,3.8,5.45,4.8,5.0,4.2,3.9,3.4,3.5,4.231759849172953,4.231759849172953,4.679878745534613,0.5339,18.0,1,"(0.5, 0.55]",0.5071,"(0.5, 0.55]",4.2317598491729465,4.679878745534606,0.5059
2025-08-29,KCR,DET,8.0,3.0,5.0,5.8,4.8,5.2,4.6,5.2,4.3,4.4,6.4,5.5,4.7,4.8,4.7,4.596437262787278,4.596437262787278,4.510128769238372,0.5557,8.0,0,"(0.55, 0.6]",0.5238,"(0.5, 0.55]",4.596437262787271,4.5101287692383645,0.5228
2025-08-29,TOR,MIL,9.0,2.0,7.0,6.4,5.2,6.0,4.8,6.3,4.15,5.0,5.2,3.9,4.6,5.75,4.1,4.713919254406749,4.713919254406749,4.694986139091196,0.588,9.0,1,"(0.55, 0.6]",0.5485,"(0.5, 0.55]",4.713919254406742,4.694986139091189,0.5465
2025-08-29,HOU,LAA,2.0,2.0,0.0,4.0,4.0,3.9,5.8,4.1,5.45,2.8,8.6,2.5,6.4,3.9,6.0,4.890298942620614,4.890298942620614,4.965759399748256,0.6442,2.0,0,"(0.6, 0.65]",0.5904,"(0.55, 0.6]",4.890298942620606,4.965759399748248,0.5925
2025-08-29,NYM,MIA,28.0,19.0,9.0,6.4,3.8,6.8,4.3,6.1,4.95,3.4,6.2,3.7,5.6,4.1,5.65,4.950290275148083,4.950290275148083,4.31447206523091,0.5781,28.0,1,"(0.55, 0.6]",0.5212,"(0.5, 0.55]",4.950290275148075,4.314472065230903,0.5356
2025-08-29,SFG,BAL,23.0,15.0,8.0,6.4,2.4,4.6,4.1,3.7,4.25,2.0,3.4,4.5,4.6,3.85,4.4,4.384091768118288,4.384091768118288,4.208728422105641,0.4942,23.0,1,"(0.45, 0.5]",0.4677,"(0.45, 0.5]",4.384091768118281,4.208728422105635,0.471
2025-08-29,PHI,ATL,3.0,2.0,1.0,6.0,6.2,6.9,5.3,5.45,4.45,6.4,5.4,6.2,7.1,6.1,5.55,5.275489152221366,5.275489152221366,4.965424677472214,0.7039,3.0,0,"(0.65, 1.0]",0.6288,"(0.6, 0.65]",5.275489152221358,4.965424677472206,0.6256
2025-08-29,CLE,SEA,9.0,5.0,4.0,1.2,5.6,1.9,5.2,3.4,4.8,6.6,4.4,5.0,6.1,5.25,5.05,4.717940139310282,4.717940139310282,4.826821516435779,0.6075,9.0,1,"(0.6, 0.65]",0.5595,"(0.55, 0.6]",4.717940139310275,4.826821516435772,0.5637
2025-08-29,ATH,TEX,7.0,2.0,5.0,5.8,4.0,6.0,3.6,5.7,3.7,8.4,2.0,6.1,3.1,4.65,4.15,4.271738279839905,4.271738279839905,4.0811673107004784,0.4433,7.0,0,"(0.0, 0.45]",0.4397,"(0.0, 0.45]",4.271738279839899,4.081167310700472,0.4481
2025-08-29,LAD,ARI,3.0,0.0,3.0,5.4,2.2,5.4,3.4,5.5,3.55,4.6,5.6,5.2,5.3,5.55,4.3,4.789159692370136,4.789159692370136,4.082848087253401,0.531,3.0,0,"(0.5, 0.55]",0.4961,"(0.45, 0.5]",4.789159692370129,4.082848087253395,0.5043
2025-08-30,NYM,MIA,19.0,8.0,11.0,9.6,4.8,7.9,5.1,7.0,5.2,4.2,9.4,4.1,7.2,4.25,6.2,5.5387307319604835,5.5387307319604835,4.676673953394217,0.6897,19.0,1,"(0.65, 1.0]",0.6199,"(0.6, 0.65]",5.538730731960475,4.67667395339421,0.6226
2025-08-30,WSN,TBR,5.0,1.0,4.0,2.2,6.6,3.5,5.8,4.0,5.3,6.0,2.4,4.7,4.6,4.2,4.45,4.420939181910695,4.420939181910695,4.998545513424007,0.5939,5.0,0,"(0.55, 0.6]",0.5579,"(0.55, 0.6]",4.420939181910688,4.998545513423999,0.5536
2025-08-30,MIN,SDP,15.0,3.0,12.0,5.2,7.2,5.2,6.5,4.55,5.75,4.4,6.8,5.0,4.2,4.5,3.85,4.392480204719754,4.392480204719754,5.383745426291112,0.6515,15.0,1,"(0.65, 1.0]",0.595,"(0.55, 0.6]",4.392480204719747,5.383745426291104,0.5823
2025-08-30,KCR,DET,4.0,3.0,1.0,6.0,5.0,5.1,4.8,5.25,4.25,4.0,6.0,5.3,5.0,5.05,4.75,4.678737641549467,4.678737641549467,4.623445048929507,0.5776,4.0,0,"(0.55, 0.6]",0.536,"(0.5, 0.55]",4.67873764154946,4.6234450489295,0.5378
2025-08-30,BOS,PIT,13.0,3.0,10.0,3.4,2.2,4.1,2.8,4.75,3.4,4.2,3.4,4.4,2.6,3.7,4.4,4.048165026871277,4.048165026871277,3.6995908314699024,0.3754,13.0,1,"(0.0, 0.45]",0.3721,"(0.0, 0.45]",4.0481650268712706,3.6995908314698966,0.3761
2025-08-30,HOU,LAA,5.0,1.0,4.0,2.6,2.4,4.1,4.6,4.15,5.15,2.6,6.6,2.3,5.9,3.5,5.85,4.765465475214763,4.765465475214763,4.383332065285072,0.5676,5.0,0,"(0.55, 0.6]",0.5262,"(0.5, 0.55]",4.765465475214756,4.383332065285065,0.521
2025-08-30,TOR,MIL,5.0,1.0,4.0,5.8,6.2,4.8,5.3,5.65,4.45,5.8,4.8,4.5,4.4,5.85,4.0,4.579015927741855,4.579015927741855,4.938269079715003,0.6092,5.0,0,"(0.6, 0.65]",0.558,"(0.55, 0.6]",4.579015927741848,4.938269079714995,0.5629
2025-08-30,COL,CHC,7.0,3.0,4.0,3.2,4.8,3.4,6.1,4.1,5.7,4.6,6.2,4.7,4.2,3.95,3.6,4.3376794674294334,4.3376794674294334,5.1174625010797845,0.6016,7.0,0,"(0.6, 0.65]",0.56,"(0.55, 0.6]",4.337679467429426,5.1174625010797765,0.5534
2025-08-30,CIN,STL,6.0,2.0,4.0,2.2,5.8,3.8,4.6,3.7,4.15,3.4,4.8,4.7,5.1,4.2,5.0,4.5052151339737625,4.5052151339737625,4.4511577561222095,0.5356,6.0,0,"(0.5, 0.55]",0.5046,"(0.5, 0.55]",4.505215133973755,4.451157756122202,0.5044
2025-08-30,SFG,BAL,12.0,1.0,11.0,8.0,3.8,5.7,4.6,4.25,4.55,3.0,6.0,4.1,6.1,4.1,4.5,4.8311588947379285,4.8311588947379285,4.44140449202818,0.5807,12.0,1,"(0.55, 0.6]",0.5362,"(0.5, 0.55]",4.831158894737921,4.441404492028173,0.527
2025-08-30,CLE,SEA,7.0,4.0,3.0,1.6,5.6,2.4,5.4,3.4,4.8,6.8,5.0,5.3,6.3,5.2,5.1,4.769653010712711,4.769653010712711,4.915639451974515,0.6309,7.0,0,"(0.6, 0.65]",0.5775,"(0.55, 0.6]",4.7696530107127035,4.915639451974507,0.5818
2025-08-30,ATH,TEX,12.0,3.0,9.0,4.6,4.4,5.6,4.1,5.55,3.9,7.4,2.4,6.3,2.9,4.8,4.25,4.2077780640868685,4.2077780640868685,4.297354338172663,0.4698,12.0,1,"(0.45, 0.5]",0.4668,"(0.45, 0.5]",4.207778064086862,4.2973543381726556,0.4641
2025-08-30,LAD,ARI,7.0,1.0,6.0,5.2,1.8,5.1,3.3,4.9,3.4,5.0,4.4,4.8,4.3,5.4,4.1,4.4598239366355505,4.4598239366355505,4.030293527484305,0.4704,7.0,0,"(0.45, 0.5]",0.4566,"(0.45, 0.5]",4.459823936635543,4.030293527484298,0.4631
2025-08-31,MIN,SDP,9.0,7.0,2.0,5.8,8.0,4.7,7.6,4.55,6.05,6.4,5.8,5.7,4.4,4.95,3.9,4.4406257422334185,4.4406257422334185,6.047064360460601,0.7215,9.0,1,"(0.65, 1.0]",0.6422,"(0.6, 0.65]",4.440625742233411,6.047064360460591,0.6377
2025-08-31,PHI,ATL,4.0,1.0,3.0,5.8,6.0,5.9,4.7,5.1,4.45,5.8,5.2,5.4,6.0,6.1,5.4,4.920203176518403,4.920203176518403,4.6856631717195585,0.6194,4.0,0,"(0.6, 0.65]",0.5767,"(0.55, 0.6]",4.920203176518395,4.685663171719551,0.5703
2025-08-31,SFG,BAL,15.0,13.0,2.0,7.4,5.4,5.7,5.2,4.05,5.1,4.6,5.4,4.6,5.9,4.65,4.3,4.752188869686507,4.752188869686507,4.763709669852477,0.6056,15.0,1,"(0.6, 0.65]",0.5623,"(0.55, 0.6]",4.7521888696865,4.76370966985247,0.5622
2025-08-31,TOR,MIL,12.0,8.0,4.0,5.4,6.0,4.5,4.7,5.2,4.45,5.2,4.0,4.6,4.1,5.9,3.95,4.448547775578923,4.448547775578923,4.665151455905189,0.5645,12.0,1,"(0.55, 0.6]",0.5228,"(0.5, 0.55]",4.448547775578916,4.665151455905182,0.5172
2025-08-31,CLE,SEA,6.0,2.0,4.0,2.4,4.2,2.7,4.7,3.4,4.7,5.2,5.0,5.3,6.0,4.95,5.15,4.692294337891212,4.692294337891212,4.568940324861521,0.5765,6.0,0,"(0.55, 0.6]",0.5388,"(0.5, 0.55]",4.692294337891205,4.568940324861514,0.53
2025-08-31,HOU,LAA,3.0,0.0,3.0,2.4,2.6,4.2,4.0,3.8,5.25,2.8,6.0,2.6,5.6,3.45,5.85,4.642619242740482,4.642619242740482,4.131832532350977,0.5171,3.0,0,"(0.5, 0.55]",0.4932,"(0.45, 0.5]",4.642619242740475,4.131832532350971,0.4975
2025-08-31,CHW,NYY,5.0,3.0,2.0,3.6,7.4,5.0,6.1,4.5,5.5,9.2,2.8,7.0,3.8,5.95,3.75,4.291758511760064,4.291758511760064,5.346971291710413,0.6176,5.0,0,"(0.6, 0.65]",0.5767,"(0.55, 0.6]",4.291758511760057,5.346971291710405,0.5645
2025-08-31,KCR,DET,5.0,0.0,5.0,4.6,3.6,4.9,4.7,5.05,4.15,3.4,6.2,4.6,4.8,4.8,4.75,4.602259091203169,4.602259091203169,4.553931534684784,0.5603,5.0,0,"(0.55, 0.6]",0.5315,"(0.5, 0.55]",4.602259091203162,4.553931534684777,0.5286
2025-08-31,LAD,ARI,9.0,5.0,4.0,3.8,2.6,4.1,3.5,4.8,3.45,5.2,3.2,4.9,3.8,5.4,4.05,4.327829883014181,4.327829883014181,4.108958810631013,0.4647,9.0,1,"(0.45, 0.5]",0.4511,"(0.45, 0.5]",4.327829883014174,4.108958810631007,0.4418
2025-08-31,BOS,PIT,7.0,5.0,2.0,3.2,3.6,4.1,3.2,4.6,3.8,5.0,2.6,5.1,2.2,4.05,4.45,3.9443190582630367,3.9443190582630367,3.8750581407406735,0.3827,7.0,0,"(0.0, 0.45]",0.3849,"(0.0, 0.45]",3.9443190582630305,3.8750581407406672,0.3867
2025-08-31,COL,CHC,11.0,6.0,5.0,3.8,4.8,3.3,5.4,4.0,5.6,4.6,6.2,4.7,4.4,3.7,3.7,4.373007087295296,4.373007087295296,4.756528832227167,0.5649,11.0,1,"(0.55, 0.6]",0.5222,"(0.5, 0.55]",4.373007087295289,4.7565288322271595,0.5212
2025-08-31,NYM,MIA,6.0,1.0,5.0,8.6,6.4,8.3,5.7,7.3,5.6,6.0,10.8,4.9,7.2,4.55,6.55,5.5852826551317625,5.5852826551317625,4.988619759577943,0.7257,6.0,0,"(0.65, 1.0]",0.6563,"(0.65, 1.0]",5.585282655131754,4.988619759577935,0.6544
2025-08-31,ATH,TEX,15.0,6.0,9.0,4.8,5.6,5.7,4.2,5.6,4.0,8.2,3.0,7.0,2.7,5.15,4.25,4.167967111314148,4.167967111314148,4.37253231032692,0.4863,15.0,1,"(0.45, 0.5]",0.4645,"(0.45, 0.5]",4.167967111314142,4.372532310326913,0.4713
