Date,home_team,away_team,total_runs,home_runs,away_runs,home_off_roll5,home_def_roll5,home_off_roll10,home_def_roll10,home_off_roll20,home_def_roll20,away_off_roll5,away_def_roll5,away_off_roll10,away_def_roll10,away_off_roll20,away_def_roll20,game_date,home_SP_name,home_SP_K_pct_talent,home_SP_BB_pct_talent,home_SP_whiff_pct_talent,away_SP_name,away_SP_K_pct_talent,away_SP_BB_pct_talent,away_SP_whiff_pct_talent,home_bp_K_pct_roll10,home_bp_BB_pct_roll10,home_bp_whiff_pct_roll10,home_bp_K_pct_talent,home_bp_BB_pct_talent,home_bp_whiff_pct_talent,away_bp_K_pct_roll10,away_bp_BB_pct_roll10,away_bp_whiff_pct_roll10,away_bp_K_pct_talent,away_bp_BB_pct_talent,away_bp_whiff_pct_talent
2025-06-03,CHW,DET,9.0,8.0,1.0,3.0,5.2,3.8,4.5,3.15,4.8,5.0,2.0,3.7,2.2,4.2,3.45,2025-06-03,Shane Smith,0.2277399166259162,0.0965929961446915,0.2565850352231055,Tyler Holton,0.2012566137566137,0.073776455026455,0.2283708938120702,0.231943825095999,0.07499504521243648,0.24370050364428172,0.22023368525576892,0.10219849675701644,0.2277718636746551,0.14728039543576626,0.056261640107548014,0.18859697666999897,0.20969820593536773,0.07050263178949744,0.21183676150698935
2025-06-06,CHW,KCR,9.0,7.0,2.0,3.4,5.2,3.6,4.5,3.5,4.85,4.6,4.0,3.7,4.4,3.35,3.9,2025-06-06,Davis Martin,0.1381895258525693,0.0611147983792911,0.169823753884358,Seth Lugo,0.1878565788831244,0.0670433436197612,0.1659351885930965,0.23430870694617498,0.08514650323154158,0.2294055082848186,0.22134138953469049,0.10263338123953443,0.22630864802230816,0.2573917748917749,0.07063852813852811,0.20629457381305852,0.2286257486473099,0.06609046258261206,0.20809119276462268
2025-06-07,CHW,KCR,5.0,4.0,1.0,4.4,4.8,3.9,4.2,3.65,4.85,4.0,4.0,3.8,4.8,3.4,4.1,2025-06-07,Adrian Houser,0.1967291967291967,0.0751162417829083,0.1983405483405483,Michael Wacha,0.1773067371436936,0.0672596566074826,0.1844698319393287,0.22930870694617494,0.08681316989820823,0.23750827508323757,0.2191850136565443,0.10233181799100004,0.2261693145273944,0.23600140056022406,0.09095938375350136,0.20742178798375094,0.22597258897175448,0.06965338734005286,0.20773328639619396
2025-06-08,CHW,KCR,12.0,5.0,7.0,4.8,4.4,4.2,4.1,3.8,4.55,4.0,4.8,3.5,4.7,3.1,4.05,2025-06-08,Tyler Alexander,0.174849304074541,0.0524179669325141,0.1151173017769656,Michael Lorenzen,0.1841480485152399,0.0682581338668919,0.209497912879614,0.23238563002309803,0.10219778528282361,0.24313598071094317,0.21936323238135486,0.10312434623492549,0.226352790274592,0.2429458450046685,0.09095938375350136,0.22646940703136997,0.2293336944405651,0.06858179676559051,0.2096655948106115
2025-06-17,CHW,STL,14.0,2.0,12.0,2.2,4.2,3.9,3.7,3.85,4.1,2.8,4.4,3.8,4.7,3.9,5.0,2025-06-17,Tyler Alexander,0.1756507501607491,0.0543099545188889,0.13263164580197,Matthew Liberatore,0.1991423181055287,0.0375508877348342,0.2023495243648053,0.16763155689626277,0.07841796547678899,0.21241015857880613,0.2126823722493864,0.09855884054183896,0.22369006030872166,0.22706059960215969,0.05725916453537936,0.23525459271505483,0.1929211480559441,0.07284746791963433,0.21803473971684867
2025-06-19,CHW,STL,9.0,4.0,5.0,1.8,6.2,3.3,4.8,3.75,4.65,4.8,3.8,4.5,4.2,4.3,4.95,2025-06-19,Tyler Gilbert,0.2682234432234432,0.1085164835164835,0.2412307777692392,Erick Fedde,0.144845448586762,0.1060821928817657,0.1505163507043206,0.14990580438790155,0.07172900226608664,0.20835336344696026,0.21155569293923995,0.09839990466782926,0.2238490199982879,0.19372726626882636,0.05725916453537936,0.19775459271505488,0.19178489754282144,0.07183569753186163,0.21674259055411466
2025-06-25,CHW,ARI,10.0,7.0,3.0,2.6,4.8,2.4,5.0,3.15,4.9,7.0,3.2,5.9,4.9,5.65,4.9,2025-06-25,Tyler Alexander,0.1673129758621749,0.0499651581573778,0.1300211141378124,Zac Gallen,0.2178890337721859,0.1016316458300153,0.2274439379195728,0.15073965252725255,0.06820202077895335,0.24161352804708786,0.20694776806094256,0.09553137650583872,0.22582674700490588,0.24941919191919187,0.06276515151515152,0.2634366273084655,0.231413083647306,0.08246082459839357,0.24354225506344715
2025-06-27,CHW,SFG,4.0,1.0,3.0,2.6,5.2,2.8,4.9,3.4,4.85,4.8,6.0,3.9,5.4,4.4,4.55,2025-06-27,Tyler Alexander,0.1608778614059374,0.0557357289974786,0.1292938063290931,Landen Roupp,0.2008804866630953,0.1004349129131737,0.2197764049415902,0.13676906429195843,0.06856966783777688,0.22723601800692722,0.20593606722068403,0.09512358173416169,0.22468485300896054,0.23920401493930904,0.04940476190476188,0.20791325658612406,0.2470269085094351,0.07486582299162718,0.24021760941681147
2025-06-28,CHW,SFG,1.0,1.0,0.0,2.6,4.4,2.8,4.9,3.35,4.85,4.4,4.8,3.7,4.4,4.55,4.55,2025-06-28,Adrian Houser,0.1787202538701788,0.0898236547911709,0.18502886002886,Robbie Ray,0.2759343560022907,0.097566851425547,0.2739615658687752,0.15782169587090578,0.07666683382967972,0.2318788751497844,0.2059920458617668,0.09588908362572199,0.22468869626494883,0.23234126984126982,0.05773809523809521,0.19299017966304716,0.24604690556013306,0.0749690853128675,0.2387515410092894
2025-06-29,CHW,SFG,7.0,5.0,2.0,2.0,4.0,2.8,4.7,3.35,4.2,3.8,4.6,3.3,4.0,4.35,4.5,2025-06-29,Tyler Gilbert,0.2585434173669467,0.0903361344537815,0.2315294182941241,Justin Verlander,0.1911440558904326,0.0890680830173583,0.2314158824965467,0.17811155094336956,0.06797118165576668,0.2333494633850785,0.20752627824094233,0.09473379346155666,0.2249936517316362,0.2462301587301587,0.05773809523809521,0.19693754808409977,0.24609453320398686,0.0740658433211462,0.23888706461158712
2025-07-07,CHW,TOR,12.0,4.0,8.0,4.6,4.4,3.8,3.6,3.1,4.3,7.8,5.0,7.0,4.9,5.45,4.95,2025-07-07,Tyler Alexander,0.1701872135347127,0.0572491109921642,0.1445340589239681,Jos\xc3\xa9 Berr\xc3\xados,0.211828838096954,0.0784862458171636,0.2129590830895595,0.24458465511097088,0.072024211168948,0.2497170328976926,0.2111296443998346,0.09291946924618419,0.2284812232152155,0.1973348317821752,0.1024252356856721,0.26907426807426804,0.2594055932677038,0.08443607592747955,0.28880090748454956
2025-07-09,CHW,TOR,3.0,2.0,1.0,4.6,5.0,3.5,4.1,3.15,4.5,8.4,5.0,6.8,4.7,5.6,5.05,2025-07-09,Adrian Houser,0.1799022593681514,0.0809884307485506,0.198146645021645,Eric Lauer,0.2377368319347258,0.0702133524953657,0.1949817877232567,0.23686535686535684,0.06915140415140415,0.25106510885971156,0.20934784053607008,0.09298281411764395,0.2275556976339448,0.20909953766452816,0.0916409219601819,0.2702647442647442,0.2578478071749107,0.08415461937236181,0.2875895945294603
2025-07-11,CHW,CLE,6.0,2.0,4.0,4.6,4.0,3.6,3.9,3.2,4.4,3.2,3.0,2.4,4.7,2.55,4.35,2025-07-11,Tyler Alexander,0.1719815241791095,0.0552750037165724,0.1438604706852105,Gavin Williams,0.220612573830855,0.1305141806851697,0.2579932608698947,0.24103202353202352,0.06915140415140415,0.24828733108193374,0.21112904655181128,0.09198299891207788,0.22749834843596925,0.22271005797321583,0.08793954583428265,0.2174947188299933,0.24080217808811644,0.08465277338858535,0.2544052297859733
2025-07-12,CHW,CLE,8.0,2.0,6.0,4.4,4.4,3.7,4.3,3.25,4.5,3.2,2.4,2.8,4.3,2.65,4.1,2025-07-12,Tyler Gilbert,0.2435374149659863,0.0858276643990929,0.2191658870230298,Tanner Bibee,0.2009907054129021,0.073169781527905,0.214534609897696,0.2144456469456469,0.06928090428090426,0.22493045725895824,0.2105474178560191,0.09208443781500987,0.22668303976238416,0.2133161185792764,0.09854560644034326,0.23857831016126263,0.23853177500714948,0.08577692258369515,0.2544272455875031
2025-07-25,CHW,CHC,17.0,12.0,5.0,7.8,4.4,5.9,4.2,4.85,3.9,4.2,5.2,4.2,4.2,4.95,4.15,2025-07-25,Adrian Houser,0.1743413879141015,0.0770285068366027,0.1782566982566982,Drew Pomeranz,0.2505208333333333,0.0713541666666666,0.2019593253968253,0.2745964026227184,0.11329766967924862,0.27965821926882883,0.2172909257819964,0.09405238442345369,0.23256241356537308,0.2977634130575307,0.04193991955756661,0.28667036667036666,0.20697562289866095,0.07291313278897407,0.2018056735403887
2025-07-26,CHW,CHC,7.0,1.0,6.0,8.2,4.6,6.7,3.9,5.1,4.0,4.0,7.6,3.9,5.3,5.0,4.4,2025-07-26,Tyler Alexander,0.187108256287318,0.0579054721181437,0.1665647908747114,Cade Horton,0.1758452397039353,0.0756017834822182,0.2564795934728686,0.2644112174375332,0.10681618819776713,0.27804034561705687,0.21600287200845159,0.09394931662451023,0.2316374253230487,0.2738503695792698,0.03378774564452313,0.23428941428941422,0.20750922628795535,0.07262169841353439,0.20122202472174275
2025-07-27,CHW,CHC,9.0,4.0,5.0,7.0,5.4,6.6,4.4,5.1,4.15,5.0,6.6,4.5,4.3,4.7,4.3,2025-07-27,Tyler Alexander,0.1890140667028538,0.0561507608418363,0.1665678780199221,Drew Pomeranz,0.2631313131313131,0.0691919191919192,0.2023328523328523,0.26796852969049756,0.11531421191318214,0.27804034561705687,0.21601609517358847,0.09429679725293104,0.23157421174854348,0.2538503695792698,0.029787745644523134,0.23243756243756244,0.20547482210866166,0.07190972097810758,0.2008832467015949
2025-07-28,CHW,PHI,8.0,6.0,2.0,6.2,5.8,6.8,4.5,5.25,4.4,6.0,4.4,5.2,4.3,4.9,3.45,2025-07-28,Davis Martin,0.1531871547668649,0.0671634436417045,0.1820732463805532,Cristopher S\xc3\xa1nchez,0.263846805291599,0.0688869968112846,0.278224763941518,0.281301863023831,0.1154657270646973,0.2834457510224623,0.2171228615713219,0.09483659304785763,0.23168429695132367,0.27199567099567096,0.09586868686868685,0.23395387157972966,0.23701963598331244,0.08319451396536125,0.22237803523754393
2025-07-29,CHW,PHI,9.0,3.0,6.0,6.8,5.4,7.2,4.1,5.3,4.4,6.0,4.0,5.2,4.5,4.9,3.7,2025-07-29,Tyler Gilbert,0.231084656084656,0.0960758377425044,0.2182509876954321,Jes\xc3\xbas Luzardo,0.2756230382225449,0.0920245577842585,0.2825539701105808,0.2801654993874673,0.1183066361556064,0.2966209815889972,0.21849214663735037,0.09479988742039254,0.23358241201435478,0.234495670995671,0.10836868686868686,0.2277038715797297,0.2359425240988575,0.08359648979261738,0.22324459259102908
2025-07-30,CHW,PHI,12.0,9.0,3.0,5.2,4.8,6.5,4.6,5.4,4.4,6.4,4.4,5.4,4.3,5.0,3.85,2025-07-30,Tyler Alexander,0.1908077706233581,0.0618522090523705,0.1616688227840421,Taijuan Walker,0.1987721637942516,0.080292824280269,0.1906761146304581,0.27183216605413396,0.10163996948893972,0.2837867569900667,0.21801228108206624,0.09469371562329014,0.23359826114058352,0.24560678210678213,0.08614646464646465,0.2504311443070024,0.2347536534989742,0.08280033274697342,0.22328295577847385
2025-08-08,CHW,CLE,14.0,5.0,9.0,4.2,5.4,4.4,4.9,5.55,4.4,4.2,2.4,4.7,3.6,5.25,3.65,2025-08-08,Aaron Civale,0.1939981067463166,0.079870310190149,0.184377291246538,Tanner Bibee,0.2075101486283096,0.0677862950793052,0.223647709873634,0.25921182412358884,0.07212477718360069,0.3026977225266418,0.21977224551706676,0.09236879550777187,0.23775886485968248,0.284075252233147,0.04724117987275881,0.28327428311246194,0.250577942897999,0.07928862984207113,0.26055401291285923
2025-08-09,CHW,CLE,4.0,1.0,3.0,4.0,6.6,4.8,5.2,5.7,4.8,5.0,3.4,5.3,3.7,5.35,3.65,2025-08-09,Tyler Gilbert,0.2229761904761904,0.1014682539682539,0.2239258889258888,Joey Cantillo,0.3327561737261711,0.1217347802727919,0.3205868074759626,0.2395148544266191,0.07060962566844917,0.3033733982023175,0.21905320578298546,0.09274806137721898,0.23786439188675418,0.2809379973311862,0.03312353281393528,0.29731155019320726,0.2504438742554469,0.07910911141724389,0.2610253436266562
2025-08-10,CHW,CLE,10.0,6.0,4.0,4.0,7.2,4.5,5.0,5.65,4.75,4.6,2.8,5.0,3.4,5.3,3.6,2025-08-10,Davis Martin,0.1634004306766454,0.071026567919151,0.1953577038359908,Slade Cecconi,0.2108125518373965,0.0663776722472374,0.2217241917198904,0.22420384964193008,0.07204503236701378,0.2867244056254352,0.21898032638133152,0.09285502801412084,0.23812446275034457,0.29687206326525206,0.041914741605144065,0.32001269961849466,0.25027279039904504,0.0804278950637829,0.2614542087045653
2025-08-11,CHW,DET,3.0,1.0,2.0,4.2,6.4,4.5,5.2,5.85,4.65,5.2,6.4,5.0,4.9,4.6,4.85,2025-08-11,Tyler Alexander,0.1901373851030601,0.060569468807455,0.1664121352934086,Tyler Holton,0.1854444444444444,0.0454126984126984,0.213937376349141,0.23420384964193008,0.07037836570034708,0.2785796092453447,0.21938444790917336,0.09263309274846444,0.23741023979352938,0.18533028173423916,0.08422651405219715,0.2463689994764163,0.2039955911232787,0.0708127028072735,0.213813932981541
2025-08-12,CHW,DET,15.0,9.0,6.0,3.8,5.2,4.3,4.8,5.4,4.7,5.0,5.4,4.5,4.8,4.6,4.85,2025-08-12,Tyler Gilbert,0.2157834101382488,0.10894777265745,0.2196350244737341,Jack Flaherty,0.288559390866741,0.0966826947839957,0.2595805575528841,0.2471908626289431,0.07394979427177567,0.27142734948229075,0.2205420816002127,0.09215478344565622,0.23715928962561167,0.20426967567363313,0.07589318071886383,0.24893310204051886,0.20457316827961478,0.07021763807780063,0.21363320826999607
2025-08-13,CHW,DET,1.0,0.0,1.0,4.4,4.8,4.3,5.1,5.35,4.8,5.4,5.4,4.7,5.2,4.9,5.15,2025-08-13,Mart\xc3\xadn P\xc3\xa9rez,0.2034632034632034,0.13379329004329,0.217012987012987,Troy Melton,0.1874999999999999,0.0833333333333333,0.2350768321513002,0.22506201108832685,0.07282934609250395,0.2688632469181882,0.22029153250751252,0.09178365231376782,0.23796073998984266,0.19308955145003065,0.09483728009774582,0.24309976870718555,0.2043176672396035,0.0718064041372972,0.21414459820107945
2025-08-22,CHW,MIN,16.0,7.0,9.0,5.4,6.6,4.4,4.9,4.45,4.95,3.8,6.0,3.5,5.2,3.9,5.75,2025-08-22,Aaron Civale,0.195998343403027,0.0786365214163804,0.1854812537049006,Zebby Matthews,0.3016472144413321,0.0739301276065981,0.2689735975621651,0.26002513826043233,0.06504668534080296,0.19274754632951058,0.22221220133244182,0.09066539473275724,0.23455147720539699,0.236038961038961,0.08129148629148628,0.18531356890075376,0.23678412766528614,0.06991297062578744,0.24714643970001898
2025-08-23,CHW,MIN,10.0,7.0,3.0,6.4,7.2,4.5,5.4,4.5,5.3,5.6,6.0,3.5,5.5,4.2,5.65,2025-08-23,Tyler Alexander,0.1920229145536639,0.0638392586468959,0.1658525214426992,Mick Abel,0.1885034556087187,0.1027777777777777,0.2340666509189502,0.2550976020285483,0.06707567084804936,0.20438995797192222,0.22217453807474952,0.09063641916249453,0.2348305302762163,0.221038961038961,0.09795815295815294,0.17649003948898906,0.23570708728996895,0.0713309787310962,0.24589517083716567
2025-08-24,CHW,MIN,8.0,8.0,0.0,7.4,6.6,5.1,5.5,4.7,5.15,5.2,5.8,3.8,6.0,4.25,5.65,2025-08-24,Yoendrys G\xc3\xb3mez,0.168860544217687,0.1394740973312402,0.2085974629779794,Taj Bradley,0.1968911817783998,0.0980842422261186,0.1998362611483312,0.23271664964759592,0.07017090894328745,0.19863524099079016,0.22148584656512613,0.09045060712764315,0.2341729292663232,0.24045072574484339,0.07795815295815293,0.17332183672401208,0.2361634197881631,0.07077370545975951,0.24498217933112934
2025-08-25,CHW,KCR,7.0,7.0,0.0,6.4,4.8,5.0,4.9,4.65,5.0,5.2,5.8,5.0,3.9,5.15,4.45,2025-08-25,Tyler Gilbert,0.2089985994397759,0.0993347338935574,0.2169221301574242,Noah Cameron,0.2024817509053461,0.0737351509599157,0.2391329686019874,0.23719844236468277,0.07129135712255916,0.18092690765745684,0.22159206403498716,0.09020732191444408,0.23357352211812069,0.2143069764137539,0.0645780051150895,0.1908482741347111,0.21481635226025225,0.07257432085156423,0.20755343670140564
2025-08-26,CHW,KCR,9.0,4.0,5.0,5.8,2.6,5.7,4.8,4.7,4.85,4.6,6.0,4.7,4.5,4.7,4.65,2025-08-26,Mart\xc3\xadn P\xc3\xa9rez,0.2217532467532467,0.1114177489177488,0.1939584787971884,Michael Lorenzen,0.2003869199244174,0.0679324713565497,0.2134914956891713,0.22795474488569117,0.059526651240206216,0.1657753925059417,0.22099103410233184,0.0895187164036468,0.2317905181324862,0.1719992841060616,0.07227031280739718,0.17503630832274525,0.21377170623497063,0.07260726597331811,0.20682281302269126
2025-08-27,CHW,KCR,13.0,1.0,12.0,6.6,3.4,6.0,5.0,4.85,5.1,4.4,6.0,4.6,4.7,4.85,4.65,2025-08-27,Aaron Civale,0.1967239310459862,0.0838147652546325,0.1892764740752006,Ryan Bergert,0.2159870636186425,0.0806437811700969,0.1609064210619397,0.19670474488569117,0.06577665124020622,0.15791824964879883,0.22073731414701114,0.08931402915816462,0.2313332306574565,0.18771356982034731,0.06727031280739719,0.17244946427248659,0.21484968481322542,0.07206134668028565,0.2070904929430037
2025-08-28,CHW,NYY,14.0,4.0,10.0,5.4,4.0,5.9,5.6,4.65,5.3,6.8,4.4,7.0,4.4,5.1,3.9,2025-08-28,Tyler Alexander,0.1828789662415847,0.0607992939494247,0.1579547823263802,Will Warren,0.2483889012253703,0.1068247669404546,0.2230094680341084,0.1616620098429561,0.06620400166755662,0.14122182107737025,0.21936681959298504,0.08951004860347628,0.23045317414338326,0.23841360089186175,0.06706911928651058,0.2701249384091807,0.2539561956835049,0.08917339313616299,0.267246297231795
2025-08-29,CHW,NYY,12.0,2.0,10.0,4.8,5.4,6.1,6.0,4.7,5.4,8.6,2.8,6.8,4.0,5.6,4.0,2025-08-29,Yoendrys G\xc3\xb3mez,0.1786558061821219,0.1407021399652978,0.2101948414151064,Carlos Rod\xc3\xb3n,0.2683476033820305,0.1033585509675242,0.281919601526001,0.16550816368910995,0.07005015551371047,0.1430719598377773,0.21916488580727392,0.0891290895725663,0.2298448382931548,0.27799693422519506,0.05456911928651058,0.2823798403699651,0.2564142340241753,0.08850792005305728,0.26836137461563736
2025-08-31,CHW,NYY,5.0,3.0,2.0,3.6,7.4,5.0,6.1,4.5,5.5,9.2,2.8,7.0,3.8,5.95,3.75,2025-08-31,Mart\xc3\xadn P\xc3\xa9rez,0.2225417439703153,0.0955009276437847,0.2000847111494697,Luis Gil,0.2036935718743498,0.1576454476111226,0.2148088470669115,0.19277197539228091,0.06644908121671478,0.15359244207786024,0.22004740515382865,0.08955144075902438,0.2292728300221094,0.26139605703221264,0.04873578595317724,0.2718338938310394,0.2555588131419828,0.08769652907188487,0.26661025312924247
2025-09-09,CHW,TBR,9.0,4.0,5.0,5.6,5.2,5.5,5.6,5.7,5.6,3.4,3.6,4.8,3.1,4.95,3.9,2025-09-09,Tyler Alexander,0.1760108912550211,0.0555123988233877,0.1479138151789314,Adrian Houser,0.1774457764823572,0.0762941514753843,0.1835556626456524,0.306552251993309,0.10053101430528164,0.22753269328879652,0.22523345290352634,0.08992088990122708,0.22968427266785213,0.3107218697195477,0.10119139761167624,0.28348132488839684,0.2668025890814652,0.07183150199044233,0.2723554038993114
2025-09-11,CHW,TBR,6.0,5.0,1.0,4.6,5.0,5.9,4.6,5.45,5.35,2.8,4.4,5.0,3.9,4.7,4.0,2025-09-11,Tyler Alexander,0.1807766169729994,0.054331283954805,0.1518589113098761,Ian Seymour,0.2796529723000311,0.0570961718020541,0.2603937754978147,0.33041625983901024,0.09275069393914892,0.25014889892224357,0.22760691574870415,0.0897705676891699,0.23070269775499527,0.30953489492963177,0.09403978696741852,0.2961215457544241,0.2671189883071856,0.07148488390724174,0.27278042591803364
2025-09-15,CHW,BAL,5.0,1.0,4.0,2.8,3.2,4.2,4.4,4.65,4.7,2.4,5.8,3.5,4.3,4.05,5.4,2025-09-15,Tyler Alexander,0.1804826596749508,0.0566716044279688,0.1486951839909203,Kyle Bradish,0.3112356053532524,0.0639070442992011,0.2838530838530838,0.29297345928924867,0.06908103592314116,0.22679820179820176,0.2253786678366752,0.08918620969364917,0.2299647672290035,0.20689761545643898,0.09128284134166484,0.21821060067383596,0.2483347997534392,0.09259256676413691,0.2507168275440115
2025-09-16,CHW,BAL,15.0,7.0,8.0,1.8,3.0,3.2,4.0,4.3,4.9,2.8,5.0,3.5,4.1,3.9,4.95,2025-09-16,Tyler Alexander,0.1767993400897477,0.055515041072296,0.1488003058247006,Dean Kremer,0.2007460852745259,0.0631711536075707,0.2038914520770513,0.29662843004948264,0.07785296574770256,0.23269105894105896,0.22517380543010412,0.08969932530274201,0.22968354360497037,0.20689761545643898,0.09128284134166484,0.21463917210240738,0.2500238279430134,0.09197114014155881,0.25143109619903725
2025-09-19,CHW,SDP,7.0,4.0,3.0,2.4,4.2,3.3,4.0,4.15,5.2,6.2,5.4,4.6,3.8,4.7,4.65,2025-09-19,Davis Martin,0.1692692315065503,0.0829726151465281,0.1942358614731988,Dylan Cease,0.2990642506245888,0.0965413382847691,0.3183108265637714,0.2672389306599833,0.09602756892230574,0.24291083916083914,0.22664990258912548,0.09044088407562867,0.23041597160639934,0.3519606906307674,0.0712184405534789,0.2976758808786672,0.26120969522441984,0.08253090922501129,0.2548425339949547
2025-09-20,CHW,SDP,10.0,3.0,7.0,3.0,4.2,3.1,3.9,4.3,4.75,4.6,5.6,4.1,4.1,4.5,4.55,2025-09-20,Yoendrys G\xc3\xb3mez,0.1930224884380008,0.1346926972688745,0.2177168816653448,Yu Darvish,0.2322240241997275,0.0692106912695147,0.2153336810146524,0.25771512113617373,0.0888847117794486,0.24291083916083914,0.22734265213941252,0.08985360560760511,0.2305431406219422,0.32577021444029114,0.0712184405534789,0.28167588087866724,0.2605877016154872,0.081987942716952,0.254481727850251
2025-09-21,CHW,SDP,5.0,2.0,3.0,3.2,5.0,3.0,4.1,4.25,4.6,4.2,5.0,4.6,4.0,4.7,4.5,2025-09-21,Sean Burke,0.2121692461184783,0.1130919579073124,0.2222059161461834,Kyle Hart,0.2609281727044885,0.0717575187969924,0.1653355845543345,0.2411737677527151,0.10467418546365911,0.23461124401913874,0.22757371822068626,0.09029258064782768,0.23075355839042538,0.3041035477736245,0.07705177388681224,0.27167588087866723,0.2605185009513337,0.08226906727435755,0.25449912085216353
2025-04-28,CIN,STL,4.0,3.0,1.0,6.0,3.6,7.3,4.3,5.65,3.55,4.2,4.4,3.6,4.8,4.15,5.0,2025-04-28,Nick Martinez,0.1946418219461697,0.0781345755693581,0.2186870743341926,Andre Pallante,0.1466583850931677,0.0911345755693581,0.2400438176138064,0.16705478429616358,0.09550306015823254,0.19817543751845018,0.17557545039324726,0.09375779044605966,0.20176023993158898,0.18762140637140637,0.09125874125874124,0.23983117272590956,0.18491095188488554,0.0774367528564153,0.21922103612605012
2025-04-30,CIN,STL,6.0,0.0,6.0,6.0,3.0,7.3,3.9,5.8,3.55,2.4,4.2,3.6,4.7,3.75,4.5,2025-04-30,Brady Singer,0.2815183413078149,0.0835183413078149,0.2536436323894023,Miles Mikolas,0.1255238095238095,0.085047619047619,0.1298269287939301,0.20115440115440114,0.08170995670995669,0.22294857726436673,0.18484679501570236,0.09052476318929897,0.2075071645074507,0.18762140637140637,0.10098096348096346,0.23213886503360187,0.17853471216471709,0.08242935524833966,0.21696672984053647
2025-05-01,CIN,STL,10.0,9.0,1.0,3.6,4.2,6.1,4.2,5.2,3.8,4.6,3.2,4.7,4.0,3.95,3.25,2025-05-01,Andrew Abbott,0.325814536340852,0.1303258145363408,0.2553729547990667,Matthew Liberatore,0.2292270531400966,0.0164983164983164,0.2264790691944095,0.17635493591375945,0.08440603514132924,0.17968652400231344,0.18068383118339723,0.09227458871408803,0.20337164379126635,0.21078317107728872,0.10514763014763011,0.2588067829515198,0.18188035375813824,0.08248767641511347,0.21599198005134754
2025-05-02,CIN,WSN,7.0,6.0,1.0,4.2,3.6,4.6,4.1,5.55,3.45,5.0,8.4,4.2,5.3,4.1,5.4,2025-05-02,Hunter Greene,0.3051197887191095,0.0453032446708167,0.2990955447356421,Mitchell Parker,0.1302334943639291,0.1050182707791402,0.1898199279711884,0.18718826924709275,0.0760727018079959,0.18625795257374203,0.1875374614589161,0.08939100781677278,0.2059448513513607,0.21233766233766233,0.09259740259740258,0.2170176799007444,0.20891261618283674,0.11440065041167981,0.22315788955343333
2025-05-03,CIN,WSN,17.0,6.0,11.0,3.8,3.6,4.9,3.6,5.75,3.5,3.6,8.2,3.6,5.9,3.8,5.5,2025-05-03,Nick Lodolo,0.1889122471731167,0.0346700642352816,0.1923696183963378,Trevor Williams,0.1954796411318149,0.0682759269715791,0.1922517770091076,0.2288549359137594,0.08440603514132924,0.2243531906689801,0.19448077070763578,0.09173269444858774,0.2112481098241189,0.1958670741023682,0.06436210847975551,0.20210539919898998,0.2097120556211465,0.1144990264241601,0.22197766642501987
2025-05-04,CIN,WSN,5.0,1.0,4.0,4.4,5.6,5.2,4.3,6.0,4.05,4.8,5.6,4.3,6.2,4.05,5.45,2025-05-04,Nick Martinez,0.1849287910157474,0.0802636614593136,0.2091209490419346,MacKenzie Gore,0.3741771513510644,0.0506222555911996,0.3225537511915893,0.23456922162804514,0.08512032085561497,0.2350343052200637,0.19464310098094062,0.09344643872951164,0.2128203972514372,0.2142004074357015,0.06769544181308886,0.21356373253232333,0.21334797555385787,0.11505297662737106,0.22525283309879382
2025-05-14,CIN,CHW,6.0,2.0,4.0,3.4,5.0,4.0,5.1,5.25,4.65,2.4,3.8,3.3,3.7,3.6,4.75,2025-05-14,Nick Lodolo,0.1958566958987716,0.0340670643054934,0.1912578901257557,Davis Martin,0.1478442571920832,0.0659827853306114,0.1582737083329537,0.22720513591130703,0.10898585382982295,0.2398208357883868,0.20209108819686164,0.09574505709538664,0.2178929298158091,0.16239573292204867,0.09866345642661431,0.16844199558270975,0.22632541935644987,0.10346758879704755,0.22935298002581617
2025-05-15,CIN,CHW,8.0,7.0,1.0,3.8,5.0,4.1,4.6,5.1,4.4,3.0,3.8,2.9,3.9,3.8,4.45,2025-05-15,Nick Martinez,0.1968259638911812,0.0601977460944852,0.2237113411520803,Bryse Wilson,0.1172231614539306,0.0824845026768103,0.1494124224247404,0.22720513591130703,0.10065252049648961,0.22446135866420383,0.2020435634651148,0.095084184585643,0.21546607029979326,0.15134310134310133,0.09813714063714062,0.16844199558270975,0.22338761890629985,0.10338694719711622,0.2286703525833553
2025-05-16,CIN,CLE,9.0,5.0,4.0,4.4,4.6,3.9,4.6,4.25,4.35,2.6,3.8,5.0,4.0,4.0,4.65,2025-05-16,Brady Singer,0.2147598530114262,0.0855750704027305,0.2034576003299565,Tanner Bibee,0.1596094123268036,0.089072204968944,0.1800049362080925,0.24803846924464032,0.10551363160760072,0.2518423110451562,0.20496111390663077,0.09544033850843117,0.21993719466350153,0.23638083371587207,0.09887454915076395,0.25633235142433486,0.24900265685204576,0.07967798241470789,0.25707412791033313
