game_date,game_pk,batters_faced,strikeouts,walks,swings,whiffs,pitches,pitcher_team,home_team,away_team,pitcher_name,mlbam_id,K_pct,BB_pct,whiff_pct
2025-09-03,776470,21,7,1,40,9,81,STL,STL,ATH,Matthew Liberatore,669461,0.3333333333333333,0.047619047619047616,0.225
2025-09-09,776391,20,1,3,24,3,65,STL,SEA,STL,Matthew Liberatore,669461,0.05,0.15,0.125
2025-09-15,776312,23,6,1,36,8,77,STL,STL,CIN,Matthew Liberatore,669461,0.2608695652173913,0.043478260869565216,0.2222222222222222
2025-09-21,776231,20,6,1,44,8,85,STL,STL,MIL,Matthew Liberatore,669461,0.3,0.05,0.18181818181818182
2025-03-29,778537,22,7,0,52,13,87,TB,TB,COL,Zack Littell,641793,0.3181818181818182,0.0,0.25
2025-04-04,778454,27,3,2,45,5,82,TB,TEX,TB,Zack Littell,641793,0.1111111111111111,0.07407407407407407,0.1111111111111111
2025-04-10,778382,21,4,1,41,6,78,TB,TB,LAA,Zack Littell,641793,0.19047619047619047,0.047619047619047616,0.14634146341463414
2025-04-16,778298,25,5,2,46,10,92,TB,TB,BOS,Zack Littell,641793,0.2,0.08,0.21739130434782608
2025-04-22,778212,24,2,1,49,8,99,TB,AZ,TB,Zack Littell,641793,0.08333333333333333,0.041666666666666664,0.16326530612244897
2025-04-27,778146,20,1,1,36,3,73,TB,SD,TB,Zack Littell,641793,0.05,0.05,0.08333333333333333
2025-05-03,778074,24,3,0,44,7,81,TB,NYY,TB,Zack Littell,641793,0.125,0.0,0.1590909090909091
2025-05-09,778002,25,5,1,48,9,90,TB,TB,MIL,Zack Littell,641793,0.2,0.04,0.1875
2025-05-15,777913,28,2,1,42,5,87,TB,TOR,TB,Zack Littell,641793,0.07142857142857142,0.03571428571428571,0.11904761904761904
2025-05-20,777848,23,6,0,49,9,103,TB,TB,HOU,Zack Littell,641793,0.2608695652173913,0.0,0.1836734693877551
2025-05-26,777762,21,4,0,40,6,72,TB,TB,MIN,Zack Littell,641793,0.19047619047619047,0.0,0.15
2025-05-31,777693,37,6,1,67,10,117,TB,HOU,TB,Zack Littell,641793,0.16216216216216217,0.02702702702702703,0.14925373134328357
2025-06-06,777625,23,4,0,35,8,72,TB,TB,MIA,Zack Littell,641793,0.17391304347826086,0.0,0.22857142857142856
2025-06-11,777561,27,6,0,48,11,92,TB,BOS,TB,Zack Littell,641793,0.2222222222222222,0.0,0.22916666666666666
2025-06-17,777477,25,3,0,53,7,91,TB,TB,BAL,Zack Littell,641793,0.12,0.0,0.1320754716981132
2025-06-22,777409,19,5,0,38,12,69,TB,TB,DET,Zack Littell,641793,0.2631578947368421,0.0,0.3157894736842105
2025-06-28,777330,25,5,2,45,11,94,TB,BAL,TB,Zack Littell,641793,0.2,0.08,0.24444444444444444
2025-07-04,777247,24,5,2,37,6,83,TB,MIN,TB,Zack Littell,641793,0.20833333333333334,0.08333333333333333,0.16216216216216217
2025-07-09,777182,24,4,2,46,8,87,TB,DET,TB,Zack Littell,641793,0.16666666666666666,0.08333333333333333,0.17391304347826086
2025-07-19,777095,24,3,0,49,10,89,TB,TB,BAL,Zack Littell,641793,0.125,0.0,0.20408163265306123
2025-07-25,777013,29,2,0,50,6,97,TB,CIN,TB,Zack Littell,641793,0.06896551724137931,0.0,0.12
2025-07-30,776938,21,4,4,50,9,94,TB,NYY,TB,Zack Littell,641793,0.19047619047619047,0.19047619047619047,0.18
2025-08-05,776860,26,8,2,49,15,92,CIN,CHC,CIN,Zack Littell,641793,0.3076923076923077,0.07692307692307693,0.30612244897959184
2025-08-10,776801,24,3,0,43,8,83,CIN,PIT,CIN,Zack Littell,641793,0.125,0.0,0.18604651162790697
2025-08-16,776721,24,3,1,41,4,87,CIN,CIN,MIL,Zack Littell,641793,0.125,0.041666666666666664,0.0975609756097561
2025-08-22,776635,17,3,3,31,5,77,CIN,AZ,CIN,Zack Littell,641793,0.17647058823529413,0.17647058823529413,0.16129032258064516
2025-08-29,776551,28,4,0,55,10,97,CIN,CIN,STL,Zack Littell,641793,0.14285714285714285,0.0,0.18181818181818182
2025-09-03,776475,20,6,1,40,9,88,CIN,CIN,TOR,Zack Littell,641793,0.3,0.05,0.225
2025-09-09,776392,22,4,1,49,12,94,CIN,SD,CIN,Zack Littell,641793,0.18181818181818182,0.045454545454545456,0.24489795918367346
2025-09-15,776312,22,3,0,42,8,86,CIN,STL,CIN,Zack Littell,641793,0.13636363636363635,0.0,0.19047619047619047
2025-09-20,776254,19,4,1,34,6,73,CIN,CIN,CHC,Zack Littell,641793,0.21052631578947367,0.05263157894736842,0.17647058823529413
2025-09-26,776171,20,3,2,42,6,85,CIN,MIL,CIN,Zack Littell,641793,0.15,0.1,0.14285714285714285
2025-10-01,813068,17,2,0,31,6,52,CIN,LAD,CIN,Zack Littell,641793,0.11764705882352941,0.0,0.1935483870967742
2025-03-27,778558,19,3,0,36,5,67,CLE,KC,CLE,Ben Lively,594902,0.15789473684210525,0.0,0.1388888888888889
2025-04-02,778476,21,4,2,42,5,86,CLE,SD,CLE,Ben Lively,594902,0.19047619047619047,0.09523809523809523,0.11904761904761904
2025-04-08,778402,17,4,3,29,6,81,CLE,CLE,CWS,Ben Lively,594902,0.23529411764705882,0.17647058823529413,0.20689655172413793
2025-04-13,778342,24,5,2,48,10,93,CLE,CLE,KC,Ben Lively,594902,0.20833333333333334,0.08333333333333333,0.20833333333333334
2025-04-19,778254,21,3,1,42,4,90,CLE,PIT,CLE,Ben Lively,594902,0.14285714285714285,0.047619047619047616,0.09523809523809523
2025-04-26,778179,24,4,3,48,2,104,CLE,CLE,BOS,Ben Lively,594902,0.16666666666666666,0.125,0.041666666666666664
2025-05-01,778108,22,2,0,48,6,91,CLE,CLE,MIN,Ben Lively,594902,0.09090909090909091,0.0,0.125
2025-05-06,778046,19,3,2,29,5,63,CLE,WSH,CLE,Ben Lively,594902,0.15789473684210525,0.10526315789473684,0.1724137931034483
2025-05-12,777960,12,1,2,16,1,45,CLE,CLE,MIL,Ben Lively,594902,0.08333333333333333,0.16666666666666666,0.0625
2025-03-29,778540,23,1,0,47,7,86,CIN,CIN,SF,Nick Lodolo,666157,0.043478260869565216,0.0,0.14893617021276595
2025-04-03,778468,25,4,0,43,7,82,CIN,MIL,CIN,Nick Lodolo,666157,0.16,0.0,0.16279069767441862
2025-04-08,778397,23,3,1,42,7,87,CIN,SF,CIN,Nick Lodolo,666157,0.13043478260869565,0.043478260869565216,0.16666666666666666
2025-04-15,778316,21,6,1,42,9,90,CIN,CIN,SEA,Nick Lodolo,666157,0.2857142857142857,0.047619047619047616,0.21428571428571427
2025-04-21,778230,26,4,2,52,11,100,CIN,MIA,CIN,Nick Lodolo,666157,0.15384615384615385,0.07692307692307693,0.21153846153846154
2025-04-27,778148,25,9,1,52,13,91,CIN,COL,CIN,Nick Lodolo,666157,0.36,0.04,0.25
2025-05-03,778077,31,4,2,46,4,98,CIN,CIN,WSH,Nick Lodolo,666157,0.12903225806451613,0.06451612903225806,0.08695652173913043
2025-05-08,778003,23,7,0,45,13,93,CIN,ATL,CIN,Nick Lodolo,666157,0.30434782608695654,0.0,0.28888888888888886
2025-05-14,777928,24,4,2,50,11,98,CIN,CIN,CWS,Nick Lodolo,666157,0.16666666666666666,0.08333333333333333,0.22
2025-05-19,777859,24,7,1,46,12,89,CIN,PIT,CIN,Nick Lodolo,666157,0.2916666666666667,0.041666666666666664,0.2608695652173913
2025-05-25,777779,23,6,2,40,7,91,CIN,CIN,CHC,Nick Lodolo,666157,0.2608695652173913,0.08695652173913043,0.175
2025-05-31,777704,22,5,2,37,8,94,CIN,CHC,CIN,Nick Lodolo,666157,0.22727272727272727,0.09090909090909091,0.21621621621621623
2025-06-06,777623,21,4,0,49,8,86,CIN,CIN,AZ,Nick Lodolo,666157,0.19047619047619047,0.0,0.16326530612244897
2025-06-11,777549,17,5,2,35,12,76,CIN,CLE,CIN,Nick Lodolo,666157,0.29411764705882354,0.11764705882352941,0.34285714285714286
2025-06-18,777474,24,4,2,47,10,87,CIN,CIN,MIN,Nick Lodolo,666157,0.16666666666666666,0.08333333333333333,0.2127659574468085
2025-06-23,777390,20,6,0,48,9,94,CIN,CIN,NYY,Nick Lodolo,666157,0.3,0.0,0.1875
2025-06-29,777312,26,5,2,40,11,95,CIN,CIN,SD,Nick Lodolo,666157,0.19230769230769232,0.07692307692307693,0.275
2025-07-05,777233,24,8,2,49,17,85,CIN,PHI,CIN,Nick Lodolo,666157,0.3333333333333333,0.08333333333333333,0.3469387755102041
2025-07-10,777168,21,4,0,46,10,91,CIN,CIN,MIA,Nick Lodolo,666157,0.19047619047619047,0.0,0.21739130434782608
2025-07-18,777111,26,7,1,41,10,97,CIN,NYM,CIN,Nick Lodolo,666157,0.2692307692307692,0.038461538461538464,0.24390243902439024
2025-07-23,777026,30,8,0,50,13,105,CIN,WSH,CIN,Nick Lodolo,666157,0.26666666666666666,0.0,0.26
2025-07-29,776963,22,11,1,51,14,94,CIN,CIN,LAD,Nick Lodolo,666157,0.5,0.045454545454545456,0.27450980392156865
2025-08-04,776878,5,1,0,9,2,23,CIN,CHC,CIN,Nick Lodolo,666157,0.2,0.0,0.2222222222222222
2025-08-27,776562,21,6,0,41,13,80,CIN,LAD,CIN,Nick Lodolo,666157,0.2857142857142857,0.0,0.3170731707317073
2025-09-08,776407,18,2,1,37,10,79,CIN,SD,CIN,Nick Lodolo,666157,0.1111111111111111,0.05555555555555555,0.2702702702702703
2025-09-14,776327,25,5,0,51,15,91,CIN,ATH,CIN,Nick Lodolo,666157,0.2,0.0,0.29411764705882354
2025-09-19,776267,23,7,2,48,18,94,CIN,CIN,CHC,Nick Lodolo,666157,0.30434782608695654,0.08695652173913043,0.375
2025-09-25,776190,22,12,1,46,25,81,CIN,CIN,PIT,Nick Lodolo,666157,0.5454545454545454,0.045454545454545456,0.5434782608695652
2025-09-28,776144,7,0,2,6,1,26,CIN,MIL,CIN,Nick Lodolo,666157,0.0,0.2857142857142857,0.16666666666666666
2025-10-01,813068,7,0,0,8,1,14,CIN,LAD,CIN,Nick Lodolo,666157,0.0,0.0,0.125
2025-04-18,778261,8,1,0,15,2,26,ATH,MIL,ATH,Jacob Lopez,682052,0.125,0.0,0.13333333333333333
2025-04-20,778239,5,0,0,10,2,21,ATH,MIL,ATH,Jacob Lopez,682052,0.0,0.0,0.2
2025-04-22,778213,9,4,3,12,3,41,ATH,ATH,TEX,Jacob Lopez,682052,0.4444444444444444,0.3333333333333333,0.25
2025-04-29,778122,18,4,4,39,5,84,ATH,TEX,ATH,Jacob Lopez,682052,0.2222222222222222,0.2222222222222222,0.1282051282051282
2025-05-23,777804,26,8,1,40,13,91,ATH,ATH,PHI,Jacob Lopez,682052,0.3076923076923077,0.038461538461538464,0.325
2025-05-29,777727,12,0,1,17,2,43,ATH,TOR,ATH,Jacob Lopez,682052,0.0,0.08333333333333333,0.11764705882352941
2025-06-03,777658,20,9,1,44,16,96,ATH,ATH,MIN,Jacob Lopez,682052,0.45,0.05,0.36363636363636365
2025-06-08,777588,18,5,2,38,11,91,ATH,ATH,BAL,Jacob Lopez,682052,0.2777777777777778,0.1111111111111111,0.2894736842105263
2025-06-14,777511,23,9,1,47,15,98,ATH,KC,ATH,Jacob Lopez,682052,0.391304347826087,0.043478260869565216,0.3191489361702128
2025-06-19,777441,27,9,3,50,19,95,ATH,ATH,HOU,Jacob Lopez,682052,0.3333333333333333,0.1111111111111111,0.38
2025-06-25,777371,25,6,1,45,11,103,ATH,DET,ATH,Jacob Lopez,682052,0.24,0.04,0.24444444444444444
2025-06-30,777296,16,1,1,25,2,50,ATH,TB,ATH,Jacob Lopez,682052,0.0625,0.0625,0.08
2025-07-06,777210,20,8,1,38,14,88,ATH,ATH,SF,Jacob Lopez,682052,0.4,0.05,0.3684210526315789
2025-07-12,777132,21,5,2,39,11,87,ATH,ATH,TOR,Jacob Lopez,682052,0.23809523809523808,0.09523809523809523,0.28205128205128205
2025-07-21,777057,22,6,3,41,8,93,ATH,TEX,ATH,Jacob Lopez,682052,0.2727272727272727,0.13636363636363635,0.1951219512195122
2025-07-26,776991,19,4,4,43,8,95,ATH,HOU,ATH,Jacob Lopez,682052,0.21052631578947367,0.21052631578947367,0.18604651162790697
2025-08-01,776914,21,5,2,45,8,95,ATH,ATH,AZ,Jacob Lopez,682052,0.23809523809523808,0.09523809523809523,0.17777777777777778
2025-08-07,776837,25,9,0,59,17,114,ATH,WSH,ATH,Jacob Lopez,682052,0.36,0.0,0.288135593220339
2025-08-12,776762,24,9,0,42,15,96,ATH,ATH,TB,Jacob Lopez,682052,0.375,0.0,0.35714285714285715
2025-08-19,776674,24,8,1,38,10,94,ATH,MIN,ATH,Jacob Lopez,682052,0.3333333333333333,0.041666666666666664,0.2631578947368421
2025-08-24,776602,18,2,6,26,5,65,ATH,SEA,ATH,Jacob Lopez,682052,0.1111111111111111,0.3333333333333333,0.19230769230769232
2025-03-27,778551,22,3,0,45,11,87,MIN,STL,MIN,Pablo L\xc3\xb3pez,641154,0.13636363636363635,0.0,0.24444444444444444
2025-04-02,778474,26,5,1,51,7,98,MIN,CWS,MIN,Pablo L\xc3\xb3pez,641154,0.19230769230769232,0.038461538461538464,0.13725490196078433
2025-04-08,778400,19,6,1,35,11,78,MIN,KC,MIN,Pablo L\xc3\xb3pez,641154,0.3157894736842105,0.05263157894736842,0.3142857142857143
2025-04-25,778186,22,6,2,43,10,101,MIN,MIN,LAA,Pablo L\xc3\xb3pez,641154,0.2727272727272727,0.09090909090909091,0.23255813953488372
2025-04-30,778116,23,6,0,45,10,90,MIN,CLE,MIN,Pablo L\xc3\xb3pez,641154,0.2608695652173913,0.0,0.2222222222222222
2025-05-06,778028,18,11,1,46,17,98,MIN,MIN,BAL,Pablo L\xc3\xb3pez,641154,0.6111111111111112,0.05555555555555555,0.3695652173913043
2025-05-11,777956,25,6,2,39,10,91,MIN,MIN,SF,Pablo L\xc3\xb3pez,641154,0.24,0.08,0.2564102564102564
2025-05-17,777883,22,6,2,49,14,95,MIN,MIL,MIN,Pablo L\xc3\xb3pez,641154,0.2727272727272727,0.09090909090909091,0.2857142857142857
2025-05-23,777799,26,5,0,55,12,102,MIN,MIN,KC,Pablo L\xc3\xb3pez,641154,0.19230769230769232,0.0,0.21818181818181817
2025-05-28,777732,23,3,2,50,12,95,MIN,TB,MIN,Pablo L\xc3\xb3pez,641154,0.13043478260869565,0.08695652173913043,0.24
2025-06-03,777658,21,4,3,32,8,72,MIN,ATH,MIN,Pablo L\xc3\xb3pez,641154,0.19047619047619047,0.14285714285714285,0.25
2025-09-05,776446,25,4,1,46,10,92,MIN,KC,MIN,Pablo L\xc3\xb3pez,641154,0.16,0.04,0.21739130434782608
2025-09-12,776355,23,6,3,42,9,99,MIN,MIN,AZ,Pablo L\xc3\xb3pez,641154,0.2608695652173913,0.13043478260869565,0.21428571428571427
2025-09-19,776263,17,2,2,29,6,61,MIN,MIN,CLE,Pablo L\xc3\xb3pez,641154,0.11764705882352941,0.11764705882352941,0.20689655172413793
2025-03-30,778526,3,0,2,7,0,16,WSH,WSH,PHI,Brad Lord,695418,0.0,0.6666666666666666,0.0
2025-03-31,778507,3,0,0,3,0,6,WSH,TOR,WSH,Brad Lord,695418,0.0,0.0,0.0
2025-04-02,778478,5,0,0,12,2,20,WSH,TOR,WSH,Brad Lord,695418,0.0,0.0,0.16666666666666666
2025-04-08,778409,13,4,2,21,4,55,WSH,WSH,LAD,Brad Lord,695418,0.3076923076923077,0.15384615384615385,0.19047619047619047
2025-04-14,778321,18,0,3,24,3,57,WSH,PIT,WSH,Brad Lord,695418,0.0,0.16666666666666666,0.125
2025-04-20,778266,20,5,2,37,13,65,WSH,COL,WSH,Brad Lord,695418,0.25,0.1,0.35135135135135137
2025-04-26,778173,16,2,0,43,8,80,WSH,WSH,NYM,Brad Lord,695418,0.125,0.0,0.18604651162790697
2025-05-01,778099,21,4,1,33,3,69,WSH,PHI,WSH,Brad Lord,695418,0.19047619047619047,0.047619047619047616,0.09090909090909091
2025-05-06,778046,23,4,1,52,6,93,WSH,WSH,CLE,Brad Lord,695418,0.17391304347826086,0.043478260869565216,0.11538461538461539
2025-05-11,777962,7,2,1,13,5,25,WSH,WSH,STL,Brad Lord,695418,0.2857142857142857,0.14285714285714285,0.38461538461538464
2025-05-13,777942,11,3,1,22,5,43,WSH,ATL,WSH,Brad Lord,695418,0.2727272727272727,0.09090909090909091,0.22727272727272727
2025-05-15,777909,6,1,0,10,2,19,WSH,ATL,WSH,Brad Lord,695418,0.16666666666666666,0.0,0.2
2025-05-18,777873,4,0,0,11,4,21,WSH,BAL,WSH,Brad Lord,695418,0.0,0.0,0.36363636363636365
2025-05-22,777820,6,3,1,11,5,29,WSH,WSH,ATL,Brad Lord,695418,0.5,0.16666666666666666,0.45454545454545453
2025-05-25,777778,8,2,1,15,3,28,WSH,WSH,SF,Brad Lord,695418,0.25,0.125,0.2
2025-05-28,777730,5,2,0,16,4,26,WSH,SEA,WSH,Brad Lord,695418,0.4,0.0,0.25
2025-05-30,777710,8,3,2,14,3,32,WSH,AZ,WSH,Brad Lord,695418,0.375,0.25,0.21428571428571427
2025-06-01,777679,3,1,0,4,2,9,WSH,AZ,WSH,Brad Lord,695418,0.3333333333333333,0.0,0.5
2025-06-04,777650,4,0,1,5,1,18,WSH,WSH,CHC,Brad Lord,695418,0.0,0.25,0.2
2025-06-06,777624,3,0,0,4,0,9,WSH,WSH,TEX,Brad Lord,695418,0.0,0.0,0.0
2025-06-08,777596,8,1,2,18,1,34,WSH,WSH,TEX,Brad Lord,695418,0.125,0.25,0.05555555555555555
2025-06-10,777570,3,0,0,5,0,12,WSH,NYM,WSH,Brad Lord,695418,0.0,0.0,0.0
2025-06-13,777530,7,2,0,16,2,38,WSH,WSH,MIA,Brad Lord,695418,0.2857142857142857,0.0,0.125
2025-06-14,777514,6,0,0,7,0,12,WSH,WSH,MIA,Brad Lord,695418,0.0,0.0,0.0
2025-06-16,777488,6,2,0,13,5,22,WSH,WSH,COL,Brad Lord,695418,0.3333333333333333,0.0,0.38461538461538464
2025-06-18,777461,4,1,0,9,2,14,WSH,WSH,COL,Brad Lord,695418,0.25,0.0,0.2222222222222222
2025-06-21,777416,3,2,0,7,3,13,WSH,LAD,WSH,Brad Lord,695418,0.6666666666666666,0.0,0.42857142857142855
2025-06-23,777382,6,1,0,11,1,23,WSH,SD,WSH,Brad Lord,695418,0.16666666666666666,0.0,0.09090909090909091
2025-06-25,777360,7,1,1,12,4,30,WSH,SD,WSH,Brad Lord,695418,0.14285714285714285,0.14285714285714285,0.3333333333333333
2025-06-27,777331,7,1,1,20,3,36,WSH,LAA,WSH,Brad Lord,695418,0.14285714285714285,0.14285714285714285,0.15
2025-07-02,777265,4,2,0,12,2,20,WSH,WSH,DET,Brad Lord,695418,0.5,0.0,0.16666666666666666
2025-07-03,777258,6,1,1,10,3,21,WSH,WSH,DET,Brad Lord,695418,0.16666666666666666,0.16666666666666666,0.3
2025-07-06,777213,7,1,0,11,3,26,WSH,WSH,BOS,Brad Lord,695418,0.14285714285714285,0.0,0.2727272727272727
2025-07-11,777149,3,2,0,8,2,13,WSH,MIL,WSH,Brad Lord,695418,0.6666666666666666,0.0,0.25
2025-07-12,777135,7,0,0,13,1,27,WSH,MIL,WSH,Brad Lord,695418,0.0,0.0,0.07692307692307693
2025-07-22,777042,17,1,0,29,3,50,WSH,WSH,CIN,Brad Lord,695418,0.058823529411764705,0.0,0.10344827586206896
2025-07-28,776969,18,2,1,29,7,59,WSH,HOU,WSH,Brad Lord,695418,0.1111111111111111,0.05555555555555555,0.2413793103448276
2025-08-03,776894,21,6,2,45,14,92,WSH,WSH,MIL,Brad Lord,695418,0.2857142857142857,0.09523809523809523,0.3111111111111111
2025-08-09,776802,23,5,2,42,6,86,WSH,SF,WSH,Brad Lord,695418,0.21739130434782608,0.08695652173913043,0.14285714285714285
2025-08-14,776743,25,3,1,46,6,92,WSH,WSH,PHI,Brad Lord,695418,0.12,0.04,0.13043478260869565
2025-08-20,776659,23,4,2,44,7,92,WSH,WSH,NYM,Brad Lord,695418,0.17391304347826086,0.08695652173913043,0.1590909090909091
2025-08-25,776597,23,5,2,41,7,78,WSH,NYY,WSH,Brad Lord,695418,0.21739130434782608,0.08695652173913043,0.17073170731707318
2025-08-31,776520,16,3,2,28,6,62,WSH,WSH,TB,Brad Lord,695418,0.1875,0.125,0.21428571428571427
2025-09-06,776440,21,7,4,39,12,91,WSH,CHC,WSH,Brad Lord,695418,0.3333333333333333,0.19047619047619047,0.3076923076923077
2025-09-12,776351,25,4,0,41,3,88,WSH,WSH,PIT,Brad Lord,695418,0.16,0.0,0.07317073170731707
2025-09-17,776286,22,4,1,56,6,102,WSH,WSH,ATL,Brad Lord,695418,0.18181818181818182,0.045454545454545456,0.10714285714285714
2025-09-23,776219,23,4,1,48,6,96,WSH,ATL,WSH,Brad Lord,695418,0.17391304347826086,0.043478260869565216,0.125
2025-09-28,776143,19,4,2,41,8,80,WSH,WSH,CWS,Brad Lord,695418,0.21052631578947367,0.10526315789473684,0.1951219512195122
2025-04-01,778488,24,7,3,43,12,97,KC,MIL,KC,Michael Lorenzen,547179,0.2916666666666667,0.125,0.27906976744186046
2025-04-07,778412,23,3,0,42,9,89,KC,KC,MIN,Michael Lorenzen,547179,0.13043478260869565,0.0,0.21428571428571427
2025-04-12,778359,25,4,1,40,7,85,KC,CLE,KC,Michael Lorenzen,547179,0.16,0.04,0.175
2025-04-17,778286,24,3,3,46,7,102,KC,DET,KC,Michael Lorenzen,547179,0.125,0.125,0.15217391304347827
2025-04-24,778195,26,7,4,41,12,96,KC,KC,COL,Michael Lorenzen,547179,0.2692307692307692,0.15384615384615385,0.2926829268292683
2025-04-29,778128,24,4,2,45,6,88,KC,TB,KC,Michael Lorenzen,547179,0.16666666666666666,0.08333333333333333,0.13333333333333333
2025-05-04,778062,22,5,1,46,13,85,KC,BAL,KC,Michael Lorenzen,547179,0.22727272727272727,0.045454545454545456,0.2826086956521739
2025-05-09,777990,25,7,0,45,17,90,KC,KC,BOS,Michael Lorenzen,547179,0.28,0.0,0.37777777777777777
2025-05-14,777920,27,4,1,44,6,84,KC,HOU,KC,Michael Lorenzen,547179,0.14814814814814814,0.037037037037037035,0.13636363636363635
2025-05-20,777836,23,5,1,47,11,97,KC,SF,KC,Michael Lorenzen,547179,0.21739130434782608,0.043478260869565216,0.23404255319148937
2025-05-26,777760,29,2,3,45,7,102,KC,KC,CIN,Michael Lorenzen,547179,0.06896551724137931,0.10344827586206896,0.15555555555555556
2025-06-03,777660,16,2,1,37,3,74,KC,STL,KC,Michael Lorenzen,547179,0.125,0.0625,0.08108108108108109
2025-06-08,777590,21,7,2,48,12,92,KC,CWS,KC,Michael Lorenzen,547179,0.3333333333333333,0.09523809523809523,0.25
2025-06-14,777511,25,4,3,42,6,89,KC,KC,ATH,Michael Lorenzen,547179,0.16,0.12,0.14285714285714285
2025-06-20,777426,24,4,3,43,7,89,KC,SD,KC,Michael Lorenzen,547179,0.16666666666666666,0.125,0.16279069767441862
2025-06-26,777353,24,4,0,41,6,81,KC,KC,TB,Michael Lorenzen,547179,0.16666666666666666,0.0,0.14634146341463414
2025-07-01,777281,19,5,0,41,9,89,KC,SEA,KC,Michael Lorenzen,547179,0.2631578947368421,0.0,0.21951219512195122
2025-07-06,777218,24,7,1,45,17,82,KC,AZ,KC,Michael Lorenzen,547179,0.2916666666666667,0.041666666666666664,0.37777777777777777
2025-08-16,776712,17,3,2,31,7,82,KC,KC,CWS,Michael Lorenzen,547179,0.17647058823529413,0.11764705882352941,0.22580645161290322
2025-08-21,776657,25,6,1,39,9,89,KC,KC,TEX,Michael Lorenzen,547179,0.24,0.04,0.23076923076923078
2025-08-26,776583,21,6,1,34,5,78,KC,CWS,KC,Michael Lorenzen,547179,0.2857142857142857,0.047619047619047616,0.14705882352941177
2025-09-02,776488,23,5,1,43,9,95,KC,KC,LAA,Michael Lorenzen,547179,0.21739130434782608,0.043478260869565216,0.20930232558139536
2025-09-07,776422,22,5,0,42,15,82,KC,KC,MIN,Michael Lorenzen,547179,0.22727272727272727,0.0,0.35714285714285715
2025-09-12,776354,20,3,2,39,9,72,KC,PHI,KC,Michael Lorenzen,547179,0.15,0.1,0.23076923076923078
2025-09-17,776289,3,1,0,5,1,12,KC,KC,SEA,Michael Lorenzen,547179,0.3333333333333333,0.0,0.2
2025-09-19,776260,29,4,3,51,7,113,KC,KC,TOR,Michael Lorenzen,547179,0.13793103448275862,0.10344827586206896,0.13725490196078433
2025-09-25,776178,22,9,0,43,11,84,KC,LAA,KC,Michael Lorenzen,547179,0.4090909090909091,0.0,0.2558139534883721
2025-04-02,778478,18,3,2,37,11,74,TOR,TOR,WSH,Easton Lucas,687922,0.16666666666666666,0.1111111111111111,0.2972972972972973
2025-04-08,778404,20,8,1,41,12,82,TOR,BOS,TOR,Easton Lucas,687922,0.4,0.05,0.2926829268292683
2025-04-14,778322,23,3,4,49,6,87,TOR,TOR,ATL,Easton Lucas,687922,0.13043478260869565,0.17391304347826086,0.12244897959183673
2025-04-20,778241,14,5,2,24,7,55,TOR,TOR,SEA,Easton Lucas,687922,0.35714285714285715,0.14285714285714285,0.2916666666666667
2025-05-31,777701,18,3,1,37,8,70,TOR,TOR,ATH,Easton Lucas,687922,0.16666666666666666,0.05555555555555555,0.21621621621621623
2025-07-29,778372,15,1,2,37,7,70,TOR,BAL,TOR,Easton Lucas,687922,0.06666666666666667,0.13333333333333333,0.1891891891891892
2025-03-29,778529,22,4,3,32,5,86,KC,KC,CLE,Seth Lugo,607625,0.18181818181818182,0.13636363636363635,0.15625
2025-04-04,778455,23,2,1,42,2,85,KC,KC,BAL,Seth Lugo,607625,0.08695652173913043,0.043478260869565216,0.047619047619047616
2025-04-09,778388,23,6,2,48,12,110,KC,KC,MIN,Seth Lugo,607625,0.2608695652173913,0.08695652173913043,0.25
2025-04-14,778327,28,4,2,47,8,98,KC,NYY,KC,Seth Lugo,607625,0.14285714285714285,0.07142857142857142,0.1702127659574468
2025-04-19,778265,27,5,2,51,11,105,KC,DET,KC,Seth Lugo,607625,0.18518518518518517,0.07407407407407407,0.21568627450980393
2025-04-25,778187,27,8,1,39,7,94,KC,KC,HOU,Seth Lugo,607625,0.2962962962962963,0.037037037037037035,0.1794871794871795
2025-05-01,778097,23,5,0,46,9,93,KC,TB,KC,Seth Lugo,607625,0.21739130434782608,0.0,0.1956521739130435
2025-05-06,778033,29,3,3,39,5,98,KC,KC,CWS,Seth Lugo,607625,0.10344827586206896,0.10344827586206896,0.1282051282051282
2025-05-11,777965,22,5,0,39,8,96,KC,KC,BOS,Seth Lugo,607625,0.22727272727272727,0.0,0.20512820512820512
2025-05-30,777711,17,3,2,27,3,69,KC,KC,DET,Seth Lugo,607625,0.17647058823529413,0.11764705882352941,0.1111111111111111
2025-06-06,777618,22,5,2,40,4,97,KC,CWS,KC,Seth Lugo,607625,0.22727272727272727,0.09090909090909091,0.1
2025-06-12,777536,21,2,3,38,6,73,KC,KC,NYY,Seth Lugo,607625,0.09523809523809523,0.14285714285714285,0.15789473684210525
2025-06-17,777468,24,9,1,45,12,96,KC,TEX,KC,Seth Lugo,607625,0.375,0.041666666666666664,0.26666666666666666
2025-06-22,777396,21,7,0,43,13,90,KC,SD,KC,Seth Lugo,607625,0.3333333333333333,0.0,0.3023255813953488
2025-06-28,777319,26,8,5,43,10,107,KC,KC,LAD,Seth Lugo,607625,0.3076923076923077,0.19230769230769232,0.23255813953488372
2025-07-03,777251,27,7,2,47,12,101,KC,SEA,KC,Seth Lugo,607625,0.25925925925925924,0.07407407407407407,0.2553191489361702
