game_date,game_pk,batters_faced,strikeouts,walks,swings,whiffs,pitches,pitcher_team,home_team,away_team,pitcher_name,mlbam_id,K_pct,BB_pct,whiff_pct
2026-04-14,824210,18,3,1,35,9,71,COL,HOU,COL,Michael Lorenzen,547179,0.16666666666666666,0.05555555555555555,0.2571428571428571
2026-04-19,824371,22,3,1,38,7,88,COL,COL,LAD,Michael Lorenzen,547179,0.13636363636363635,0.045454545454545456,0.18421052631578946
2026-04-24,823638,26,3,0,39,5,90,COL,NYM,COL,Michael Lorenzen,547179,0.11538461538461539,0.0,0.1282051282051282
2026-04-30,824524,23,5,3,34,9,85,COL,CIN,COL,Michael Lorenzen,547179,0.21739130434782608,0.13043478260869565,0.2647058823529412
2026-05-06,824361,26,2,3,42,8,87,COL,COL,NYM,Michael Lorenzen,547179,0.07692307692307693,0.11538461538461539,0.19047619047619047
2026-05-12,823385,21,5,2,34,5,85,COL,PIT,COL,Michael Lorenzen,547179,0.23809523809523808,0.09523809523809523,0.14705882352941177
2026-05-17,824358,26,5,3,44,9,101,COL,COL,AZ,Michael Lorenzen,547179,0.19230769230769232,0.11538461538461539,0.20454545454545456
2026-05-23,825080,24,5,1,48,7,94,COL,AZ,COL,Michael Lorenzen,547179,0.20833333333333334,0.041666666666666664,0.14583333333333334
2026-05-29,824353,18,2,2,29,5,70,COL,COL,SF,Michael Lorenzen,547179,0.1111111111111111,0.1111111111111111,0.1724137931034483
2026-06-03,824024,22,5,2,36,8,85,COL,LAA,COL,Michael Lorenzen,547179,0.22727272727272727,0.09090909090909091,0.2222222222222222
2026-06-10,824348,19,7,2,40,10,84,COL,COL,CHC,Michael Lorenzen,547179,0.3684210526315789,0.10526315789473684,0.25
2026-06-15,824666,22,5,1,35,6,89,COL,CHC,COL,Michael Lorenzen,547179,0.22727272727272727,0.045454545454545456,0.17142857142857143
2026-06-21,824343,24,5,1,40,4,90,COL,COL,PIT,Michael Lorenzen,547179,0.20833333333333334,0.041666666666666664,0.1
2026-06-27,823689,25,1,0,46,7,92,COL,MIN,COL,Michael Lorenzen,547179,0.04,0.0,0.15217391304347827
2026-03-28,823651,5,1,0,9,2,21,NYM,NYM,PIT,Richard Lovelady,663992,0.2,0.0,0.2222222222222222
2026-03-29,823647,6,1,2,9,3,26,NYM,NYM,PIT,Richard Lovelady,663992,0.16666666666666666,0.3333333333333333,0.3333333333333333
2026-03-31,823077,9,2,0,15,3,33,NYM,STL,NYM,Richard Lovelady,663992,0.2222222222222222,0.0,0.2
2026-04-03,823240,6,1,1,14,1,28,NYM,SF,NYM,Richard Lovelady,663992,0.16666666666666666,0.16666666666666666,0.07142857142857142
2026-04-09,823645,5,1,0,9,1,18,NYM,NYM,AZ,Richard Lovelady,663992,0.2,0.0,0.1111111111111111
2026-04-10,823643,1,0,0,1,0,5,NYM,NYM,ATH,Richard Lovelady,663992,0.0,0.0,0.0
2026-04-17,822752,7,1,2,13,4,28,WSH,WSH,SF,Richard Lovelady,663992,0.14285714285714285,0.2857142857142857,0.3076923076923077
2026-04-18,822751,7,2,0,10,4,27,WSH,WSH,SF,Richard Lovelady,663992,0.2857142857142857,0.0,0.4
2026-04-23,822745,4,1,0,7,1,11,WSH,WSH,ATL,Richard Lovelady,663992,0.25,0.0,0.14285714285714285
2026-04-24,824611,4,0,0,4,0,11,WSH,CWS,WSH,Richard Lovelady,663992,0.0,0.0,0.0
2026-04-26,824612,5,2,0,7,3,16,WSH,CWS,WSH,Richard Lovelady,663992,0.4,0.0,0.42857142857142855
2026-04-30,823634,3,0,0,4,0,12,WSH,NYM,WSH,Richard Lovelady,663992,0.0,0.0,0.0
2026-05-03,822742,3,1,0,6,1,12,WSH,WSH,MIL,Richard Lovelady,663992,0.3333333333333333,0.0,0.16666666666666666
2026-05-07,822741,5,1,2,4,2,16,WSH,WSH,MIN,Richard Lovelady,663992,0.2,0.4,0.5
2026-05-09,823869,7,3,1,10,4,31,WSH,MIA,WSH,Richard Lovelady,663992,0.42857142857142855,0.14285714285714285,0.4
2026-05-13,824519,4,0,1,8,1,17,WSH,CIN,WSH,Richard Lovelady,663992,0.0,0.25,0.125
2026-05-15,822739,3,1,1,2,1,11,WSH,WSH,BAL,Richard Lovelady,663992,0.3333333333333333,0.3333333333333333,0.5
2026-05-17,822738,6,1,0,13,2,27,WSH,WSH,BAL,Richard Lovelady,663992,0.16666666666666666,0.0,0.15384615384615385
2026-05-19,822736,3,1,0,7,3,10,WSH,WSH,NYM,Richard Lovelady,663992,0.3333333333333333,0.0,0.42857142857142855
2026-05-22,824922,4,0,0,7,0,12,WSH,ATL,WSH,Richard Lovelady,663992,0.0,0.0,0.0
2026-05-23,824920,3,1,0,7,1,11,WSH,ATL,WSH,Richard Lovelady,663992,0.3333333333333333,0.0,0.14285714285714285
2026-05-24,824921,3,0,1,6,3,15,WSH,ATL,WSH,Richard Lovelady,663992,0.0,0.3333333333333333,0.5
2026-05-27,824432,5,0,1,4,0,13,WSH,CLE,WSH,Richard Lovelady,663992,0.0,0.2,0.0
2026-06-01,822730,5,0,0,4,0,14,WSH,WSH,MIA,Richard Lovelady,663992,0.0,0.0,0.0
2026-06-02,822728,9,2,3,14,1,41,WSH,WSH,MIA,Richard Lovelady,663992,0.2222222222222222,0.3333333333333333,0.07142857142857142
2026-06-08,823218,5,1,0,7,0,14,WSH,SF,WSH,Richard Lovelady,663992,0.2,0.0,0.0
2026-06-09,823214,1,0,0,2,0,4,WSH,SF,WSH,Richard Lovelady,663992,0.0,0.0,0.0
2026-06-13,822725,6,0,1,8,0,20,WSH,WSH,SEA,Richard Lovelady,663992,0.0,0.16666666666666666,0.0
2026-06-16,822723,3,0,0,7,0,12,WSH,WSH,KC,Richard Lovelady,663992,0.0,0.0,0.0
2026-06-22,822720,2,2,0,4,2,9,WSH,WSH,PHI,Richard Lovelady,663992,1.0,0.0,0.5
2026-06-23,822718,4,1,1,7,2,15,WSH,WSH,PHI,Richard Lovelady,663992,0.25,0.25,0.2857142857142857
2026-06-24,822719,2,0,0,5,1,6,WSH,WSH,PHI,Richard Lovelady,663992,0.0,0.0,0.2
2026-06-28,824821,1,0,0,3,1,6,WSH,BAL,WSH,Richard Lovelady,663992,0.0,0.0,0.3333333333333333
2026-03-29,824538,20,5,2,43,14,86,CIN,CIN,BOS,Rhett Lowder,695076,0.25,0.1,0.32558139534883723
2026-04-04,822920,23,4,2,35,5,82,CIN,TEX,CIN,Rhett Lowder,695076,0.17391304347826086,0.08695652173913043,0.14285714285714285
2026-04-09,823884,26,2,2,40,7,96,CIN,MIA,CIN,Rhett Lowder,695076,0.07692307692307693,0.07692307692307693,0.175
2026-04-15,824532,25,4,1,37,6,90,CIN,CIN,SF,Rhett Lowder,695076,0.16,0.04,0.16216216216216217
2026-04-20,822994,24,3,2,43,6,93,CIN,TB,CIN,Rhett Lowder,695076,0.125,0.08333333333333333,0.13953488372093023
2026-04-26,824528,22,7,1,37,9,94,CIN,CIN,DET,Rhett Lowder,695076,0.3181818181818182,0.045454545454545456,0.24324324324324326
2026-05-02,823388,13,1,4,12,0,52,CIN,PIT,CIN,Rhett Lowder,695076,0.07692307692307693,0.3076923076923077,0.0
2026-05-07,824681,13,1,4,18,1,59,CIN,CHC,CIN,Rhett Lowder,695076,0.07692307692307693,0.3076923076923077,0.05555555555555555
2026-06-07,823047,16,4,5,22,6,70,CIN,STL,CIN,Rhett Lowder,695076,0.25,0.3125,0.2727272727272727
2026-06-13,824508,25,6,2,47,10,96,CIN,CIN,AZ,Rhett Lowder,695076,0.24,0.08,0.2127659574468085
2026-06-19,823534,25,5,3,43,6,95,CIN,NYY,CIN,Rhett Lowder,695076,0.2,0.12,0.13953488372093023
2026-06-24,824500,27,6,1,52,12,100,CIN,CIN,MIL,Rhett Lowder,695076,0.2222222222222222,0.037037037037037035,0.23076923076923078
2026-06-30,823768,26,8,1,36,8,82,CIN,MIL,CIN,Rhett Lowder,695076,0.3076923076923077,0.038461538461538464,0.2222222222222222
2026-03-29,824944,24,3,0,43,9,77,KC,ATL,KC,Seth Lugo,607625,0.125,0.0,0.20930232558139536
2026-04-04,824134,21,7,2,48,9,103,KC,KC,MIL,Seth Lugo,607625,0.3333333333333333,0.09523809523809523,0.1875
2026-04-09,824130,24,4,4,41,8,92,KC,KC,CWS,Seth Lugo,607625,0.16666666666666666,0.16666666666666666,0.1951219512195122
2026-04-15,824291,23,7,0,45,8,92,KC,DET,KC,Seth Lugo,607625,0.30434782608695654,0.0,0.17777777777777778
2026-04-20,824125,24,7,4,40,10,93,KC,KC,BAL,Seth Lugo,607625,0.2916666666666667,0.16666666666666666,0.25
2026-04-26,824122,33,3,1,59,6,97,KC,KC,LAA,Seth Lugo,607625,0.09090909090909091,0.030303030303030304,0.1016949152542373
2026-05-02,823144,26,6,2,50,8,103,KC,SEA,KC,Seth Lugo,607625,0.23076923076923078,0.07692307692307693,0.16
2026-05-07,824117,22,5,4,41,4,102,KC,KC,CLE,Seth Lugo,607625,0.22727272727272727,0.18181818181818182,0.0975609756097561
2026-05-13,824603,25,4,2,38,4,92,KC,CWS,KC,Seth Lugo,607625,0.16,0.08,0.10526315789473684
2026-05-18,824114,25,5,2,36,6,93,KC,KC,BOS,Seth Lugo,607625,0.2,0.08,0.16666666666666666
2026-05-24,824108,27,3,2,39,3,87,KC,KC,SEA,Seth Lugo,607625,0.1111111111111111,0.07407407407407407,0.07692307692307693
2026-05-30,822893,26,6,0,45,10,90,KC,TEX,KC,Seth Lugo,607625,0.23076923076923078,0.0,0.2222222222222222
2026-06-04,823698,22,4,1,48,10,92,KC,MIN,KC,Seth Lugo,607625,0.18181818181818182,0.045454545454545456,0.20833333333333334
2026-06-10,824103,13,2,1,21,5,44,KC,KC,TEX,Seth Lugo,607625,0.15384615384615385,0.07692307692307693,0.23809523809523808
2026-06-19,824097,23,0,3,36,2,85,KC,KC,STL,Seth Lugo,607625,0.0,0.13043478260869565,0.05555555555555555
2026-06-25,822961,24,3,2,44,7,90,KC,TB,KC,Seth Lugo,607625,0.125,0.08333333333333333,0.1590909090909091
2026-07-01,824094,26,7,0,40,7,85,KC,KC,TB,Seth Lugo,607625,0.2692307692307692,0.0,0.175
2026-03-29,823487,25,7,1,41,14,99,PHI,PHI,TEX,Jes\xc3\xbas Luzardo,666200,0.28,0.04,0.34146341463414637
2026-04-04,824378,25,11,0,57,22,99,PHI,COL,PHI,Jes\xc3\xbas Luzardo,666200,0.44,0.0,0.38596491228070173
2026-04-10,823482,22,8,3,34,12,86,PHI,PHI,AZ,Jes\xc3\xbas Luzardo,666200,0.36363636363636365,0.13636363636363635,0.35294117647058826
2026-04-15,823477,27,4,1,44,10,98,PHI,PHI,CHC,Jes\xc3\xbas Luzardo,666200,0.14814814814814814,0.037037037037037035,0.22727272727272727
2026-04-21,824690,24,3,4,46,13,100,PHI,CHC,PHI,Jes\xc3\xbas Luzardo,666200,0.125,0.16666666666666666,0.2826086956521739
2026-04-28,823473,23,8,0,46,15,88,PHI,PHI,SF,Jes\xc3\xbas Luzardo,666200,0.34782608695652173,0.0,0.32608695652173914
2026-05-03,823875,27,10,0,45,14,102,PHI,MIA,PHI,Jes\xc3\xbas Luzardo,666200,0.37037037037037035,0.0,0.3111111111111111
2026-05-08,823466,18,6,3,44,15,95,PHI,PHI,COL,Jes\xc3\xbas Luzardo,666200,0.3333333333333333,0.16666666666666666,0.3409090909090909
2026-05-14,824762,23,4,1,45,11,92,PHI,BOS,PHI,Jes\xc3\xbas Luzardo,666200,0.17391304347826086,0.043478260869565216,0.24444444444444444
2026-05-19,823464,23,5,2,42,8,95,PHI,PHI,CIN,Jes\xc3\xbas Luzardo,666200,0.21739130434782608,0.08695652173913043,0.19047619047619047
2026-05-25,823296,24,6,2,46,15,104,PHI,SD,PHI,Jes\xc3\xbas Luzardo,666200,0.25,0.08333333333333333,0.32608695652173914
2026-05-30,823945,25,6,2,47,10,95,PHI,LAD,PHI,Jes\xc3\xbas Luzardo,666200,0.24,0.08,0.2127659574468085
2026-06-05,823455,27,2,2,40,9,90,PHI,PHI,CWS,Jes\xc3\xbas Luzardo,666200,0.07407407407407407,0.07407407407407407,0.225
2026-06-10,822804,25,8,4,38,13,96,PHI,TOR,PHI,Jes\xc3\xbas Luzardo,666200,0.32,0.16,0.34210526315789475
2026-06-16,823451,28,9,2,44,12,106,PHI,PHI,MIA,Jes\xc3\xbas Luzardo,666200,0.32142857142857145,0.07142857142857142,0.2727272727272727
2026-06-23,822718,28,13,3,48,17,104,PHI,WSH,PHI,Jes\xc3\xbas Luzardo,666200,0.4642857142857143,0.10714285714285714,0.3541666666666667
2026-06-28,823608,22,6,3,44,10,96,PHI,NYM,PHI,Jes\xc3\xbas Luzardo,666200,0.2727272727272727,0.13636363636363635,0.22727272727272727
2026-03-28,823241,17,5,1,34,6,80,SF,SF,NYY,Tyler Mahle,641816,0.29411764705882354,0.058823529411764705,0.17647058823529413
2026-04-03,823240,23,4,2,37,8,91,SF,SF,NYM,Tyler Mahle,641816,0.17391304347826086,0.08695652173913043,0.21621621621621623
2026-04-08,823234,24,6,4,40,9,94,SF,SF,PHI,Tyler Mahle,641816,0.25,0.16666666666666666,0.225
2026-04-15,824532,24,6,5,34,9,89,SF,CIN,SF,Tyler Mahle,641816,0.25,0.20833333333333334,0.2647058823529412
2026-04-22,823231,26,5,2,39,8,91,SF,SF,LAD,Tyler Mahle,641816,0.19230769230769232,0.07692307692307693,0.20512820512820512
2026-04-28,823473,22,3,3,33,2,82,SF,PHI,SF,Tyler Mahle,641816,0.13636363636363635,0.13636363636363635,0.06060606060606061
2026-05-03,822987,22,5,1,45,7,92,SF,TB,SF,Tyler Mahle,641816,0.22727272727272727,0.045454545454545456,0.15555555555555556
2026-05-10,823221,24,8,2,41,11,97,SF,SF,PIT,Tyler Mahle,641816,0.3333333333333333,0.08333333333333333,0.2682926829268293
2026-05-15,825009,25,6,1,40,8,90,SF,ATH,SF,Tyler Mahle,641816,0.24,0.04,0.2
2026-05-20,825084,23,6,0,40,6,79,SF,AZ,SF,Tyler Mahle,641816,0.2608695652173913,0.0,0.15
2026-05-26,823216,20,3,3,38,3,82,SF,SF,AZ,Tyler Mahle,641816,0.15,0.15,0.07894736842105263
2026-06-24,823208,19,4,2,33,6,70,SF,SF,ATH,Tyler Mahle,641816,0.21052631578947367,0.10526315789473684,0.18181818181818182
2026-06-29,825065,19,3,3,37,9,85,SF,AZ,SF,Tyler Mahle,641816,0.15789473684210525,0.15789473684210525,0.24324324324324326
2026-03-29,823647,7,2,2,10,4,29,NYM,NYM,PIT,Sean Manaea,640455,0.2857142857142857,0.2857142857142857,0.4
2026-04-02,823242,17,2,2,32,5,74,NYM,SF,NYM,Sean Manaea,640455,0.11764705882352941,0.11764705882352941,0.15625
2026-04-08,823646,18,2,2,36,6,70,NYM,NYM,AZ,Sean Manaea,640455,0.1111111111111111,0.1111111111111111,0.16666666666666666
2026-04-12,823642,9,4,0,22,6,41,NYM,NYM,ATH,Sean Manaea,640455,0.4444444444444444,0.0,0.2727272727272727
2026-04-17,824693,19,2,1,32,3,72,NYM,CHC,NYM,Sean Manaea,640455,0.10526315789473684,0.05263157894736842,0.09375
2026-04-24,823638,15,7,1,32,9,61,NYM,NYM,COL,Sean Manaea,640455,0.4666666666666667,0.06666666666666667,0.28125
2026-04-29,823633,18,4,2,32,8,73,NYM,NYM,WSH,Sean Manaea,640455,0.2222222222222222,0.1111111111111111,0.25
2026-05-06,824361,5,1,0,5,1,17,NYM,COL,NYM,Sean Manaea,640455,0.2,0.0,0.2
2026-05-10,825085,4,2,1,7,3,20,NYM,AZ,NYM,Sean Manaea,640455,0.5,0.25,0.42857142857142855
2026-05-17,823628,19,3,2,26,5,57,NYM,NYM,NYY,Sean Manaea,640455,0.15789473684210525,0.10526315789473684,0.19230769230769232
2026-05-22,823863,15,3,0,29,5,65,NYM,MIA,NYM,Sean Manaea,640455,0.2,0.0,0.1724137931034483
2026-05-26,823624,14,6,2,35,10,68,NYM,NYM,CIN,Sean Manaea,640455,0.42857142857142855,0.14285714285714285,0.2857142857142857
2026-06-01,823131,16,4,1,24,7,63,NYM,SEA,NYM,Sean Manaea,640455,0.25,0.0625,0.2916666666666667
2026-06-07,823291,17,3,1,27,4,66,NYM,SD,NYM,Sean Manaea,640455,0.17647058823529413,0.058823529411764705,0.14814814814814814
2026-06-13,823616,22,6,0,52,11,84,NYM,NYM,ATL,Sean Manaea,640455,0.2727272727272727,0.0,0.21153846153846154
2026-06-18,823448,23,4,1,48,15,95,NYM,PHI,NYM,Sean Manaea,640455,0.17391304347826086,0.043478260869565216,0.3125
2026-06-24,823611,19,4,2,49,9,86,NYM,NYM,CHC,Sean Manaea,640455,0.21052631578947367,0.10526315789473684,0.1836734693877551
2026-06-29,822792,23,4,2,44,5,90,NYM,TOR,NYM,Sean Manaea,640455,0.17391304347826086,0.08695652173913043,0.11363636363636363
2026-03-31,823322,18,1,1,26,2,65,SD,SD,SF,Germ\xc3\xa1n M\xc3\xa1rquez,608566,0.05555555555555555,0.05555555555555555,0.07692307692307693
2026-04-06,823401,21,4,1,45,12,92,SD,PIT,SD,Germ\xc3\xa1n M\xc3\xa1rquez,608566,0.19047619047619047,0.047619047619047616,0.26666666666666666
2026-04-11,823316,20,5,2,45,12,86,SD,SD,COL,Germ\xc3\xa1n M\xc3\xa1rquez,608566,0.25,0.1,0.26666666666666666
2026-04-18,824049,20,5,2,40,8,88,SD,LAA,SD,Germ\xc3\xa1n M\xc3\xa1rquez,608566,0.25,0.1,0.2
2026-04-25,825093,26,2,1,39,6,75,SD,AZ,SD,Germ\xc3\xa1n M\xc3\xa1rquez,608566,0.07692307692307693,0.038461538461538464,0.15384615384615385
2026-05-01,823309,24,2,5,39,2,95,SD,SD,CWS,Germ\xc3\xa1n M\xc3\xa1rquez,608566,0.08333333333333333,0.20833333333333334,0.05128205128205128
2026-03-30,823890,21,6,2,35,7,92,CWS,MIA,CWS,Davis Martin,663436,0.2857142857142857,0.09523809523809523,0.2
2026-04-05,824620,23,6,2,41,6,85,CWS,CWS,TOR,Davis Martin,663436,0.2608695652173913,0.08695652173913043,0.14634146341463414
2026-04-10,824128,26,3,0,49,11,82,CWS,KC,CWS,Davis Martin,663436,0.11538461538461539,0.0,0.22448979591836735
2026-04-17,825019,24,4,2,42,8,89,CWS,ATH,CWS,Davis Martin,663436,0.16666666666666666,0.08333333333333333,0.19047619047619047
2026-04-23,825096,24,7,1,40,9,97,CWS,AZ,CWS,Davis Martin,663436,0.2916666666666667,0.041666666666666664,0.225
2026-04-28,824610,26,7,1,55,12,98,CWS,CWS,LAA,Davis Martin,663436,0.2692307692307692,0.038461538461538464,0.21818181818181817
2026-05-04,824039,25,10,0,52,19,85,CWS,LAA,CWS,Davis Martin,663436,0.4,0.0,0.36538461538461536
2026-05-10,824605,23,9,2,61,17,105,CWS,CWS,SEA,Davis Martin,663436,0.391304347826087,0.08695652173913043,0.2786885245901639
2026-05-16,824600,23,7,0,42,15,91,CWS,CWS,CHC,Davis Martin,663436,0.30434782608695654,0.0,0.35714285714285715
2026-05-22,823223,26,7,2,44,15,98,CWS,SF,CWS,Davis Martin,663436,0.2692307692307692,0.07692307692307693,0.3409090909090909
2026-05-28,824595,22,5,2,42,14,84,CWS,CWS,MIN,Davis Martin,663436,0.22727272727272727,0.09090909090909091,0.3333333333333333
2026-06-02,823700,25,2,3,40,8,92,CWS,MIN,CWS,Davis Martin,663436,0.08,0.12,0.2
2026-06-10,824590,25,6,0,51,11,100,CWS,CWS,ATL,Davis Martin,663436,0.24,0.0,0.21568627450980393
2026-06-16,823535,21,4,3,38,11,88,CWS,NYY,CWS,Davis Martin,663436,0.19047619047619047,0.14285714285714285,0.2894736842105263
2026-06-21,824260,24,4,3,38,8,77,CWS,DET,CWS,Davis Martin,663436,0.16666666666666666,0.125,0.21052631578947367
2026-06-27,824581,20,3,1,42,6,87,CWS,CWS,KC,Davis Martin,663436,0.15,0.05,0.14285714285714285
2026-03-30,823809,24,3,0,44,6,88,TB,MIL,TB,Nick Martinez,607259,0.125,0.0,0.13636363636363635
2026-04-05,823729,20,4,1,37,10,81,TB,MIN,TB,Nick Martinez,607259,0.2,0.05,0.2702702702702703
2026-04-11,822996,22,4,3,40,6,87,TB,TB,NYY,Nick Martinez,607259,0.18181818181818182,0.13636363636363635,0.15
2026-04-17,823397,26,3,3,41,5,89,TB,PIT,TB,Nick Martinez,607259,0.11538461538461539,0.11538461538461539,0.12195121951219512
2026-04-22,822993,30,6,1,44,7,95,TB,TB,CIN,Nick Martinez,607259,0.2,0.03333333333333333,0.1590909090909091
2026-04-28,824447,25,4,1,39,7,78,TB,CLE,TB,Nick Martinez,607259,0.16,0.04,0.1794871794871795
2026-05-04,822984,21,4,1,41,5,71,TB,TB,TOR,Nick Martinez,607259,0.19047619047619047,0.047619047619047616,0.12195121951219512
2026-05-10,824765,25,3,0,41,8,80,TB,BOS,TB,Nick Martinez,607259,0.12,0.0,0.1951219512195122
2026-05-16,822981,23,4,1,41,6,77,TB,TB,MIA,Nick Martinez,607259,0.17391304347826086,0.043478260869565216,0.14634146341463414
2026-05-22,823546,26,1,1,42,8,94,TB,NYY,TB,Nick Martinez,607259,0.038461538461538464,0.038461538461538464,0.19047619047619047
2026-05-29,822978,27,5,0,48,10,88,TB,TB,LAA,Nick Martinez,607259,0.18518518518518517,0.0,0.20833333333333334
2026-06-03,822973,22,1,1,32,2,58,TB,TB,DET,Nick Martinez,607259,0.045454545454545456,0.045454545454545456,0.0625
2026-06-09,822969,27,2,0,37,7,73,TB,TB,BOS,Nick Martinez,607259,0.07407407407407407,0.0,0.1891891891891892
2026-06-15,823938,22,6,1,58,10,96,TB,LAD,TB,Nick Martinez,607259,0.2727272727272727,0.045454545454545456,0.1724137931034483
2026-06-21,822968,24,5,3,41,9,88,TB,TB,WSH,Nick Martinez,607259,0.20833333333333334,0.125,0.21951219512195122
2026-06-26,822962,23,3,0,41,6,85,TB,TB,AZ,Nick Martinez,607259,0.13043478260869565,0.0,0.14634146341463414
2026-05-14,823709,25,5,1,41,6,83,MIN,MIN,MIA,Zebby Matthews,805673,0.2,0.04,0.14634146341463414
2026-05-19,823704,23,6,0,44,11,100,MIN,MIN,HOU,Zebby Matthews,805673,0.2608695652173913,0.0,0.25
2026-05-25,824598,25,6,1,42,11,88,MIN,CWS,MIN,Zebby Matthews,805673,0.24,0.04,0.2619047619047619
2026-05-31,823373,22,7,2,46,12,100,MIN,PIT,MIN,Zebby Matthews,805673,0.3181818181818182,0.09090909090909091,0.2608695652173913
2026-06-05,823699,27,2,4,41,5,100,MIN,MIN,KC,Zebby Matthews,805673,0.07407407407407407,0.14814814814814814,0.12195121951219512
2026-06-11,824265,28,4,1,41,7,81,MIN,DET,MIN,Zebby Matthews,805673,0.14285714285714285,0.03571428571428571,0.17073170731707318
2026-06-16,822888,28,4,0,49,9,93,MIN,TEX,MIN,Zebby Matthews,805673,0.14285714285714285,0.0,0.1836734693877551
2026-06-22,823692,26,5,2,48,11,108,MIN,MIN,LAD,Zebby Matthews,805673,0.19230769230769232,0.07692307692307693,0.22916666666666666
2026-06-29,824176,25,7,1,46,13,89,MIN,HOU,MIN,Zebby Matthews,805673,0.28,0.04,0.2826086956521739
2026-03-29,823079,21,2,1,37,8,81,TB,STL,TB,Steven Matz,571927,0.09523809523809523,0.047619047619047616,0.21621621621621623
2026-04-04,823730,22,8,2,40,9,97,TB,MIN,TB,Steven Matz,571927,0.36363636363636365,0.09090909090909091,0.225
2026-04-10,822997,20,7,2,44,14,88,TB,TB,NYY,Steven Matz,571927,0.35,0.1,0.3181818181818182
2026-04-16,824614,22,4,1,38,8,74,TB,CWS,TB,Steven Matz,571927,0.18181818181818182,0.045454545454545456,0.21052631578947367
2026-04-21,822995,17,4,4,35,5,77,TB,TB,CIN,Steven Matz,571927,0.23529411764705882,0.23529411764705882,0.14285714285714285
2026-04-27,824446,25,2,1,50,6,95,TB,CLE,TB,Steven Matz,571927,0.08,0.04,0.12
2026-05-03,822987,22,1,2,51,12,89,TB,TB,SF,Steven Matz,571927,0.045454545454545456,0.09090909090909091,0.23529411764705882
2026-05-20,822977,17,5,2,25,6,67,TB,TB,BAL,Steven Matz,571927,0.29411764705882354,0.11764705882352941,0.24
2026-05-27,824836,18,2,2,28,3,62,TB,BAL,TB,Steven Matz,571927,0.1111111111111111,0.1111111111111111,0.10714285714285714
2026-06-02,822971,11,2,0,25,4,53,TB,TB,DET,Steven Matz,571927,0.18181818181818182,0.0,0.16
2026-06-07,823857,6,0,2,20,3,38,TB,MIA,TB,Steven Matz,571927,0.0,0.3333333333333333,0.15
2026-06-10,822970,3,0,0,6,0,9,TB,TB,BOS,Steven Matz,571927,0.0,0.0,0.0
2026-06-15,823938,8,1,0,11,0,20,TB,LAD,TB,Steven Matz,571927,0.125,0.0,0.0
2026-06-19,822966,6,1,0,11,0,25,TB,TB,WSH,Steven Matz,571927,0.16666666666666666,0.0,0.0
2026-06-23,822963,12,2,0,21,4,43,TB,TB,KC,Steven Matz,571927,0.16666666666666666,0.0,0.19047619047619047
2026-03-29,823079,22,3,1,30,4,61,STL,STL,TB,Dustin May,669160,0.13636363636363635,0.045454545454545456,0.13333333333333333
2026-04-04,824295,19,4,2,33,4,79,STL,DET,STL,Dustin May,669160,0.21052631578947367,0.10526315789473684,0.12121212121212122
2026-04-10,823076,23,4,0,37,7,75,STL,STL,BOS,Dustin May,669160,0.17391304347826086,0.0,0.1891891891891892
2026-04-15,823071,22,4,1,36,2,91,STL,STL,CLE,Dustin May,669160,0.18181818181818182,0.045454545454545456,0.05555555555555555
2026-04-21,823880,22,5,1,49,9,97,STL,MIA,STL,Dustin May,669160,0.22727272727272727,0.045454545454545456,0.1836734693877551
2026-04-27,823395,25,2,2,45,6,95,STL,PIT,STL,Dustin May,669160,0.08,0.08,0.13333333333333333
2026-05-03,823065,25,3,2,41,7,95,STL,STL,LAD,Dustin May,669160,0.12,0.08,0.17073170731707318
2026-05-09,823304,24,7,2,50,14,97,STL,SD,STL,Dustin May,669160,0.2916666666666667,0.08333333333333333,0.28
2026-05-15,823061,26,3,4,41,8,91,STL,STL,KC,Dustin May,669160,0.11538461538461539,0.15384615384615385,0.1951219512195122
2026-05-21,823056,25,7,2,48,15,91,STL,STL,PIT,Dustin May,669160,0.28,0.08,0.3125
2026-05-27,823783,25,9,0,39,13,87,STL,MIL,STL,Dustin May,669160,0.36,0.0,0.3333333333333333
2026-06-02,823052,24,9,2,45,11,90,STL,STL,TEX,Dustin May,669160,0.375,0.08333333333333333,0.24444444444444444
2026-06-09,823620,22,6,1,49,10,101,STL,NYM,STL,Dustin May,669160,0.2727272727272727,0.045454545454545456,0.20408163265306123
2026-06-15,823046,28,9,1,49,15,101,STL,STL,SD,Dustin May,669160,0.32142857142857145,0.03571428571428571,0.30612244897959184
2026-06-21,824095,13,2,1,18,1,44,STL,KC,STL,Dustin May,669160,0.15384615384615385,0.07692307692307693,0.05555555555555555
2026-03-31,823807,19,4,3,33,7,79,TB,MIL,TB,Shane McClanahan,663556,0.21052631578947367,0.15789473684210525,0.21212121212121213
2026-04-06,823002,17,5,4,24,6,69,TB,TB,CHC,Shane McClanahan,663556,0.29411764705882354,0.23529411764705882,0.25
2026-04-14,824616,23,4,4,34,10,83,TB,CWS,TB,Shane McClanahan,663556,0.17391304347826086,0.17391304347826086,0.29411764705882354
2026-04-19,823393,21,5,0,53,10,90,TB,PIT,TB,Shane McClanahan,663556,0.23809523809523808,0.0,0.18867924528301888
2026-04-25,822989,21,7,2,45,13,86,TB,TB,MIN,Shane McClanahan,663556,0.3333333333333333,0.09523809523809523,0.28888888888888886
